,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,-107.69231897839468,0.0,-67.33331810103583,20.44609424491661,0.0,18.53650326942972,-73.37277267508952,2.0,6.0,-20.941581224017373
01-03,0.0,0.0,0.0,-107.69231897839468,0.0,-67.33331810103583,20.44609424491661,0.0,18.53650326942972,-77.91458820739851,2.0,6.0,-21.395762777248272
01-04,0.0,0.0,0.0,-107.69231897839468,0.0,-67.33331810103583,20.44609424491661,0.0,18.53650326942972,-35.13312565124064,2.0,6.0,-17.117616521632485
01-05,0.0,0.0,0.0,-107.69231897839468,0.0,-67.33331810103583,20.44609424491661,0.0,-10.310249561534139,-22.907267420784617,1.0,7.0,-18.779705981683268
01-06,0.0,0.0,0.0,-107.69231897839468,18.900345543067928,-67.33331810103583,20.44609424491661,39.03508837859093,-10.310249561534139,-15.354688384900307,3.0,5.0,-12.230904685928948
01-07,0.0,0.0,0.0,-107.69231897839468,18.900345543067928,-67.33331810103583,20.44609424491661,39.03508837859093,-10.310249561534139,-5.361240847290929,3.0,5.0,-11.231559932168011
01-08,0.0,0.0,0.0,-107.69231897839468,18.900345543067928,-67.33331810103583,-38.064516067008675,39.03508837859093,-6.549674570026073,-2.7951729613585816,2.0,6.0,-16.449956675616498
01-09,0.0,0.0,0.0,-107.69231897839468,18.900345543067928,-67.33331810103583,-38.064516067008675,39.03508837859093,-6.549674570026073,10.386430570237208,3.0,5.0,-15.131796322456921
01-10,0.0,0.0,0.0,-107.69231897839468,5.220882188246908,-67.33331810103583,-18.387100247513093,39.03508837859093,-9.683485506367246,8.052755895918807,3.0,5.0,-15.07874963705542
01-11,0.0,0.0,0.0,-107.69231897839468,5.220882188246908,-67.33331810103583,-18.387100247513093,39.03508837859093,-3.0711429363684446,18.03192768883178,3.0,5.0,-13.419598200764241
01-12,0.0,0.0,0.0,-107.69231897839468,5.220882188246908,0.0,-18.387100247513093,39.03508837859093,-3.0711429363684446,-1.183983368208425,2.0,6.0,-8.607857496364682
01-13,0.0,0.0,0.0,-107.69231897839468,5.220882188246908,0.0,-18.387100247513093,32.81778724742928,-1.2000066023608942,-7.057547861933173,2.0,6.0,-9.629830425452566
01-14,0.0,0.0,0.0,-107.69231897839468,5.220882188246908,0.0,-18.387100247513093,32.81778724742928,-1.2000066023608942,3.6796595371195258,3.0,5.0,-8.556109685547296
01-15,0.0,0.0,0.0,-107.69231897839468,5.220882188246908,0.0,-18.387100247513093,32.81778724742928,-1.2000066023608942,8.049367586604346,3.0,5.0,-8.119138880598815
01-16,0.0,0.0,0.0,-107.69231897839468,5.220882188246908,0.0,-18.387100247513093,32.81778724742928,-1.2000066023608942,5.26298152970116,3.0,5.0,-8.397777486289133
