,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,-27.815122228584503,-59.680645205424874,0.0,-60.999996051192376,0.9901009819200971,0.0,0.0,1.0,7.0,-16.389518055920185
01-03,0.0,0.0,-27.815122228584503,-59.680645205424874,0.0,-60.999996051192376,0.9901009819200971,0.0,0.0,1.0,7.0,-16.389518055920185
01-04,0.0,0.0,-27.815122228584503,-59.680645205424874,0.0,-60.999996051192376,0.9901009819200971,0.0,0.0,1.0,7.0,-16.389518055920185
01-05,0.0,0.0,-27.815122228584503,-59.680645205424874,0.0,-60.999996051192376,0.9901009819200971,0.0,0.0,1.0,7.0,-16.389518055920185
01-06,0.0,58.1375839177872,-27.815122228584503,-59.680645205424874,0.0,-60.999996051192376,0.9901009819200971,0.0,0.0,2.0,6.0,-9.929786509499385
01-07,0.0,58.1375839177872,-27.815122228584503,-59.680645205424874,0.0,-60.999996051192376,0.9901009819200971,0.0,0.0,2.0,6.0,-9.929786509499385
01-08,0.0,58.1375839177872,-27.815122228584503,-59.680645205424874,0.0,-60.999996051192376,0.9901009819200971,0.0,0.0,2.0,6.0,-9.929786509499385
01-09,0.0,58.1375839177872,-27.815122228584503,-59.680645205424874,9.999997764825869,-60.999996051192376,0.9901009819200971,0.0,0.0,3.0,5.0,-8.818675646740955
01-10,0.0,58.1375839177872,-27.815122228584503,-59.680645205424874,9.999997764825869,-60.999996051192376,0.9901009819200971,0.0,0.0,3.0,5.0,-8.818675646740955
01-11,0.0,55.762411028972714,-27.815122228584503,-59.680645205424874,9.999997764825869,-60.999996051192376,-88.11880297058326,0.0,0.0,2.0,6.0,-18.983573073554048
01-12,0.0,55.762411028972714,-27.815122228584503,-59.680645205424874,9.999997764825869,-60.999996051192376,-88.11880297058326,0.0,0.0,2.0,6.0,-18.983573073554048
01-13,0.0,55.762411028972714,-32.26087471217435,-59.680645205424874,9.999997764825869,-60.999996051192376,-88.11880297058326,0.0,0.0,2.0,6.0,-19.477545571730698
01-14,0.0,55.762411028972714,-32.26087471217435,-59.680645205424874,9.999997764825869,-60.999996051192376,-88.11880297058326,0.0,0.0,2.0,6.0,-19.477545571730698
01-15,0.0,54.6363634491755,-32.26087471217435,-59.680645205424874,9.999997764825869,-60.999996051192376,-88.11880297058326,0.0,0.0,2.0,6.0,-19.602661969485943
