,2010,2011,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,-4.1439971923828125,0.0,-23.6999969482422,-931.25,-1.5200042724609233,13.649993896484403,1.0,7.0,02-16,-105.21822272406683
01-03,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,13.649993896484403,1.0,7.0,02-17,-104.75777859157986
01-04,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,13.649993896484403,1.0,7.0,02-18,-104.75777859157986
01-05,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,13.649993896484403,1.0,7.0,02-19,-104.75777859157986
01-06,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.5200042724609233,13.649993896484403,1.0,7.0,02-20,-104.75777859157986
01-07,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.8700027465820312,13.649993896484403,1.0,7.0,02-21,-104.79666731092665
01-08,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.8700027465820312,7.75,1.0,7.0,02-22,-105.4522221883138
01-09,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.8700027465820312,7.75,1.0,7.0,02-23,-105.4522221883138
01-10,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.8700027465820312,7.75,1.0,7.0,02-24,-105.4522221883138
01-11,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.8700027465820312,6.149993896484403,1.0,7.0,02-25,-105.63000064425998
01-12,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.8700027465820312,6.149993896484403,1.0,7.0,02-26,-105.63000064425998
01-13,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.8700027465820312,6.149993896484403,1.0,7.0,02-27,-105.63000064425998
01-14,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.8700027465820312,7.149993896484403,1.0,7.0,02-28,-105.51888953314887
01-15,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.8700027465820312,7.149993896484403,1.0,7.0,02-29,-105.51888953314887
01-16,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-0.48000335693359375,7.149993896484403,1.0,7.0,03-01,-105.36444515652127
01-17,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-0.34999847412110796,-10.92999267578125,0.0,8.0,03-02,-107.35888756646051
01-18,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,-1.849998474121108,-10.92999267578125,0.0,8.0,03-03,-107.52555423312717
01-19,0.0,0.0,0.0,5.6439971923828125,0.0,-23.6999969482422,-931.25,-1.849998474121108,-10.92999267578125,1.0,7.0,03-04,-106.89844343397353
01-20,0.0,0.0,0.0,5.6439971923828125,0.0,0.0,-931.25,-1.849998474121108,-10.92999267578125,1.0,7.0,03-05,-104.2651104397244
01-21,0.0,0.0,0.0,5.6439971923828125,0.0,0.0,-941.0,-1.849998474121108,-10.92999267578125,1.0,7.0,03-06,-105.34844377305772
01-22,0.0,0.0,0.0,5.6439971923828125,0.0,0.0,-941.0,-1.849998474121108,-10.92999267578125,1.0,7.0,03-07,-105.34844377305772
01-23,0.0,0.0,0.0,5.6439971923828125,0.0,0.0,-941.0,-1.849998474121108,-10.92999267578125,1.0,7.0,03-08,-105.34844377305772
01-24,0.0,0.0,0.0,8.643997192382812,0.0,0.0,-941.0,-1.849998474121108,-10.92999267578125,1.0,7.0,03-09,-105.0151104397244
01-25,0.0,0.0,0.0,8.643997192382812,0.0,0.0,-941.0,-2.4599990844726847,-10.92999267578125,1.0,7.0,03-10,-105.08288828531902
01-26,0.0,0.0,0.0,8.643997192382812,0.0,0.0,-941.0,-2.4599990844726847,-10.92999267578125,1.0,7.0,03-11,-105.08288828531902
01-27,0.0,0.0,0.0,8.643997192382812,0.0,0.0,-941.0,-2.4599990844726847,-10.92999267578125,1.0,7.0,03-12,-105.08288828531902
01-28,0.0,0.0,0.0,8.643997192382812,0.0,0.0,-941.0,-2.4599990844726847,-23.0,1.0,7.0,03-13,-106.42400021023221
01-29,0.0,0.0,0.0,8.643997192382812,0.0,0.0,-941.0,-2.4599990844726847,-23.0,1.0,7.0,03-14,-106.42400021023221
