,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,0.0,0.0009000000500236634,0.006000000983476632,0.0,-0.05439999885857105,-0.05514999851584434,2.0,6.0,02-16,-0.010264999634091509
01-03,0.0,0.0,0.0,0.0,0.0,0.0009000000500236634,0.004999999888241289,0.0,-0.05439999885857105,-0.04015000164508819,2.0,6.0,02-17,-0.008865000056539429
01-04,0.0,0.0,0.0,0.0018389998003840438,0.0009000000500236634,0.0009000000500236634,0.004999999888241289,0.0,-0.05439999885857105,4.999991506338293e-05,5.0,3.0,02-18,-0.004571099915483501
01-05,0.0,0.0,-0.0055170003324747086,0.0018389998003840438,0.0,0.0009000000500236634,0.004999999888241289,0.0,-0.05439999885857105,4.999991506338293e-05,4.0,4.0,02-19,-0.005212799953733338
01-06,0.0,0.0,-0.0055170003324747086,0.0018389998003840438,0.0,0.0009000000500236634,0.004999999888241289,0.0,-0.05439999885857105,4.999991506338293e-05,4.0,4.0,02-20,-0.005212799953733338
01-07,0.0,0.0,-0.003678001463413242,0.0018389998003840438,0.0,0.0009000000500236634,0.0,0.08499999344348907,-0.05439999885857105,-0.04284999892115594,3.0,5.0,02-21,-0.001318900594924345
01-08,0.0,0.0,0.0,-0.0018389998003840438,0.0,0.0009000000500236634,0.004999999888241293,0.034999996423721313,-0.05439999885857105,0.00015000021085143003,4.0,4.0,02-22,-0.0015189002086117398
01-09,0.0,0.0,0.0,-0.0018389998003840438,0.0,0.0009000000500236634,0.004999999888241293,0.034999996423721313,-0.05439999885857105,-0.04515000060200691,3.0,5.0,02-23,-0.006048900289897574
01-10,0.0,0.0,0.0,-0.0007360000163316735,0.0,0.0009000000500236634,0.004999999888241293,0.034999996423721313,-0.05439999885857105,-0.006999999284744263,3.0,5.0,02-24,-0.002123600179766072
01-11,0.0,0.0,0.0,0.0018389998003840438,0.0,0.0009000000500236634,0.004999999888241293,0.034999996423721313,-0.05439999885857105,-0.006999999284744263,4.0,4.0,02-25,-0.0018661001980945003
01-12,0.0,0.0,0.0036779996007680893,0.0018389998003840438,0.0,0.0009000000500236634,0.004999999888241293,0.034999996423721313,-0.014399999752640724,-0.006999999284744263,5.0,3.0,02-26,0.0025016996725753414
01-13,0.0,0.0,0.0036779996007680893,0.0018389998003840438,0.0,0.0009000000500236634,0.004999999888241293,0.034999996423721313,-0.014399999752640724,-0.006999999284744263,5.0,3.0,02-27,0.0025016996725753414
01-14,0.0,0.0,0.0036779996007680893,0.0,0.0,0.0009000000500236634,0.004999999888241289,0.034999996423721313,-0.014399999752640724,-0.006999999284744263,4.0,4.0,02-28,0.0023177996925369372
01-15,0.0,0.0,0.0036779996007680893,0.0,0.0,0.0009000000500236634,0.004999999888241289,0.034999996423721313,-0.06640000082552432,-0.006999999284744263,4.0,4.0,02-29,-0.002882200414751422
01-16,0.0,0.0,0.0036779996007680893,-0.0018389998003840438,0.0,0.0009000000500236634,0.004999999888241289,0.034999996423721313,-0.06640000082552432,-0.006999999284744263,4.0,4.0,03-01,-0.0030661003947898267
01-17,0.0,0.0,0.0036779996007680893,-0.0018389998003840438,0.0009000000500236634,0.0009000000500236634,0.004999999888241289,0.034999996423721313,-0.0693999994546175,-0.006999999284744263,5.0,3.0,03-02,-0.0032761002526967785
01-18,0.0,0.0,0.0036779996007680893,-0.0018389998003840438,0.0009000000500236634,0.0019000000975211142,0.004999999888241289,0.034999996423721313,-0.009999997913837433,-0.006999999284744263,5.0,3.0,03-03,0.0027638999061309734
