,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,3.8081869104772887,0.9487935294386907,-0.023795770460155557,0.8873740967630119,-6.873392374943717,2.3837108234245954,2.230079828214589,5.0,3.0,0.3360957042914304
01-03,0.0,0.0,0.0,3.8081869104772887,0.9487935294386907,-2.614589798254218,0.8873740967630119,-8.140449870050597,2.3837108234245954,2.230079828214589,5.0,3.0,-0.049689447998663906
01-04,0.0,0.0,0.0,3.8081869104772887,0.9487935294386907,1.5018875653432762,0.8873740967630119,-8.140449870050597,2.3837108234245954,0.9467772572334933,6.0,2.0,0.23362803126297588
01-05,0.0,0.0,0.0,3.8081869104772887,0.9487935294386907,3.093168325398963,0.8873740967630119,-8.140449870050597,2.506022625658886,0.9467772572334933,6.0,2.0,0.40498728749197366
01-06,0.0,0.0,0.0,3.8081869104772887,-0.19759970735860233,1.0065050724656683,2.3890784982935154,-7.433178074551984,2.506022625658886,7.6055348273429395,5.0,3.0,0.9684550152327711
01-07,0.0,0.0,0.0,3.8081869104772887,-0.19759970735860233,-0.34368328845160473,1.0921543368707338,-7.433178074551984,2.506022625658886,8.561468653298736,4.0,4.0,0.7993371455943452
01-08,0.0,0.0,37.638378669226675,3.8081869104772887,-0.19759970735860233,-0.5891686760121051,1.0921543368707338,-10.632612946118224,2.506022625658886,9.51739686911671,5.0,3.0,4.314275808186136
01-09,0.0,0.0,37.638378669226675,3.8081869104772887,-0.19759970735860233,-0.5891686760121051,4.356439672287541,-8.314881490245655,-4.211087514118976,9.296800639376169,4.0,4.0,4.178706850363234
01-10,0.0,0.0,37.638378669226675,3.8081869104772887,-0.19759970735860233,-0.5891686760121051,4.356439672287541,-5.319878829637272,-2.090601174228163,9.296800639376169,4.0,4.0,4.6902557504131535
01-11,0.0,0.0,37.638378669226675,3.943666270081426,-0.19759970735860233,0.06097933141196646,4.356439672287541,-1.1560696666051002,-0.14457978397966867,6.953013784819697,5.0,3.0,5.145422856988394
