,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,2.7000045776367188,0.6800003051757812,-0.01920318603515625,0.6500015258789062,-7.2040023803710795,2.470001220703139,2.873992919921875,5.0,3.0,02-16,0.21507949829101847
01-03,0.0,0.0,0.0,2.7000045776367188,0.6800003051757812,-2.05670166015625,0.6500015258789062,-8.53200531005858,2.470001220703139,2.873992919921875,5.0,3.0,02-17,-0.1214706420898409
01-04,0.0,0.0,0.0,2.7000045776367188,0.6800003051757812,1.2307968139648438,0.6500015258789062,-8.53200531005858,2.470001220703139,1.2009963989257812,6.0,2.0,02-18,0.039979553222659094
01-05,0.0,0.0,0.0,2.7000045776367188,0.6800003051757812,2.5200042724609375,0.6500015258789062,-8.53200531005858,2.5999984741210938,1.2009963989257812,6.0,2.0,02-19,0.18190002441406392
01-06,0.0,0.0,0.0,2.7000045776367188,-0.1399993896484375,0.8199996948242188,1.75,-7.842002868652344,2.5999984741210938,10.342994689941378,5.0,3.0,02-20,1.0230995178222628
01-07,0.0,0.0,0.0,2.7000045776367188,-0.1399993896484375,-0.279998779296875,0.8000030517578125,-7.842002868652344,2.5999984741210938,11.64299774169919,4.0,4.0,02-21,0.9481002807617159
01-08,0.0,0.0,20.4000015258789,2.7000045776367188,-0.1399993896484375,-0.4799957275390625,0.8000030517578125,-10.89300537109375,2.5999984741210938,12.942993164062486,5.0,3.0,02-22,2.793000030517576
01-09,0.0,0.0,20.4000015258789,2.7000045776367188,-0.1399993896484375,-0.4799957275390625,3.3000030517578125,-8.486999511718736,-4.3690032958984375,12.64299774169919,4.0,4.0,02-23,2.556700897216795
01-10,0.0,0.0,20.4000015258789,2.7000045776367188,-0.1399993896484375,-0.4799957275390625,3.3000030517578125,-5.430000305175781,-2.1689987182617188,12.64299774169919,4.0,4.0,02-24,3.082401275634762
01-11,0.0,0.0,20.4000015258789,2.8000030517578125,-0.1399993896484375,0.0500030517578125,3.3000030517578125,-1.1800003051757812,-0.15000152587890625,9.512001037597699,5.0,3.0,02-25,3.4592010498046912
01-12,0.0,0.0,20.4000015258789,2.8000030517578125,-0.1399993896484375,0.0500030517578125,3.3000030517578125,-6.0879974365234375,-0.30100250244140625,7.982994079589858,5.0,3.0,02-26,2.8004005432128913
01-13,0.0,0.0,20.4000015258789,4.0500030517578125,-0.1399993896484375,0.0500030517578125,3.4701004028320312,-5.871002197265625,-0.30100250244140625,8.208000183105483,5.0,3.0,02-27,2.986610412597657
01-14,0.0,0.0,20.4000015258789,4.160003662109375,2.0999984741210938,0.0500030517578125,3.4701004028320312,-4.775001525878906,-0.30100250244140625,8.054000854492216,6.0,2.0,02-28,3.3158103942871113
01-15,0.0,0.0,20.4000015258789,4.160003662109375,2.0999984741210938,3.25,3.4701004028320312,-3.871002197265625,-1.8430023193359375,9.274002075195341,6.0,2.0,02-29,3.6940101623535178
01-16,0.0,0.0,20.4000015258789,4.160003662109375,2.0999984741210938,3.9000015258789062,3.4701004028320312,-3.871002197265625,0.46099853515625,9.274002075195341,7.0,1.0,03-01,3.989410400390627
01-17,0.0,0.0,20.4000015258789,3.6100006103515625,2.0999984741210938,3.9000015258789062,3.4701004028320312,-3.871002197265625,-1.811004638671875,5.65899658203125,6.0,2.0,03-02,3.3457092285156245
01-18,0.0,0.0,20.4000015258789,3.6100006103515625,2.0999984741210938,3.9000015258789062,3.4200973510742188,-7.047004699707031,-1.10400390625,-1.3699951171875284,5.0,3.0,03-03,2.390909576416012
01-19,0.0,0.0,20.4000015258789,5.966300964355469,2.0999984741210938,3.9000015258789062,3.4200973510742188,-10.926002502441406,-2.434997558593764,-0.4499969482422159,5.0,3.0,03-04,2.19754028320312
01-20,0.0,0.0,20.4000015258789,5.94000244140625,2.0999984741210938,3.9000015258789062,3.4200973510742188,-7.151000976562472,-2.434997558593764,5.216003417968722,6.0,2.0,03-05,3.1390106201171855
