,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,-0.3309999704360962,-0.29900002479553234,0.0,-0.060999996960163144,0.0010000020265579224,0.0,0.0,1.0,7.0,02-16,-0.07666666557391486
01-03,0.0,0.0,-0.3309999704360962,-0.29900002479553234,0.0,-0.060999996960163144,0.0010000020265579224,0.0,0.0,1.0,7.0,02-17,-0.07666666557391486
01-04,0.0,0.0,-0.3309999704360962,-0.29900002479553234,0.0,-0.060999996960163144,0.0010000020265579224,0.0,0.0,1.0,7.0,02-18,-0.07666666557391486
01-05,0.0,0.0,-0.3309999704360962,-0.29900002479553234,0.0,-0.060999996960163144,0.0010000020265579224,0.0,0.0,1.0,7.0,02-19,-0.07666666557391486
01-06,0.0,0.6930000185966492,-0.3309999704360962,-0.29900002479553234,0.0,-0.060999996960163144,0.0010000020265579224,0.0,0.0,2.0,6.0,02-20,0.000333336492379491
01-07,0.0,0.6930000185966492,-0.3309999704360962,-0.29900002479553234,0.0,-0.060999996960163144,0.0010000020265579224,0.0,0.0,2.0,6.0,02-21,0.000333336492379491
01-08,0.0,0.6930000185966492,-0.3309999704360962,-0.29900002479553234,0.0,-0.060999996960163144,0.0010000020265579224,0.0,0.0,2.0,6.0,02-22,0.000333336492379491
01-09,0.0,0.6930000185966492,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,0.0010000020265579224,0.0,0.0,3.0,5.0,02-23,0.0025555582510100347
01-10,0.0,0.6930000185966492,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,0.0010000020265579224,0.0,0.0,3.0,5.0,02-24,0.0025555582510100347
01-11,0.0,0.6290000081062317,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,02-25,-0.014555553595225028
01-12,0.0,0.6290000081062317,-0.3309999704360962,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,02-26,-0.014555553595225028
01-13,0.0,0.6290000081062317,-0.3710000514984131,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,02-27,-0.019000007046593572
01-14,0.0,0.6290000081062317,-0.3710000514984131,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,02-28,-0.019000007046593572
01-15,0.0,0.6010000109672546,-0.3710000514984131,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,02-29,-0.022111117839813246
01-16,0.0,0.6010000109672546,-0.3710000514984131,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,03-01,-0.022111117839813246
01-17,0.0,0.6010000109672546,-0.3710000514984131,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,03-02,-0.022111117839813246
01-18,0.0,0.6010000109672546,-0.3710000514984131,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,03-03,-0.022111117839813246
01-19,0.0,0.5480000376701355,-0.3710000514984131,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,03-04,-0.02800000376171537
01-20,0.0,0.5480000376701355,-0.3710000514984131,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08899999409914017,0.0,0.0,2.0,6.0,03-05,-0.02800000376171537
01-21,0.0,0.5480000376701355,-0.3710000514984131,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08999999612569809,0.0,0.0,2.0,6.0,03-06,-0.028111115097999587
01-22,0.0,0.5710000395774841,-0.3710000514984131,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08999999612569809,0.0,0.0,2.0,6.0,03-07,-0.025555559330516404
01-23,0.0,0.5710000395774841,-0.3710000514984131,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08999999612569809,0.0,0.0,2.0,6.0,03-08,-0.025555559330516404
01-24,0.0,0.5710000395774841,-0.01100003719329834,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.08999999612569809,0.0,0.0,2.0,6.0,03-09,0.01444444225894079
01-25,0.0,0.5710000395774841,-0.01100003719329834,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,3.0,5.0,03-10,0.031122219451289197
01-26,0.0,0.5730000138282776,-0.01100003719329834,-0.29900002479553234,0.019999995827674893,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,3.0,5.0,03-11,0.03134443881248847
01-27,0.0,0.668999969959259,-0.1950000524520874,0.0,0.019999995827674893,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,3.0,5.0,03-12,0.05478887944223566
01-28,0.0,0.668999969959259,-0.19599997997283936,0.0,0.0,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,2.0,6.0,03-13,0.05245555462574379
01-29,0.0,0.668999969959259,0.22800004482269287,0.0,0.0,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,3.0,5.0,03-14,0.09956666849191403
01-30,0.0,0.668999969959259,0.22800004482269287,0.0,0.0,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,3.0,5.0,03-15,0.09956666849191403
01-31,0.0,0.668999969959259,0.06300008296966553,0.0,0.0,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,3.0,5.0,03-16,0.08123333939713323
02-01,0.0,0.6309999823570251,0.06300008296966553,0.0,0.0,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,3.0,5.0,03-17,0.07701111855244057
02-02,0.0,0.6309999823570251,0.06300008296966553,0.0,0.0,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,3.0,5.0,03-18,0.07701111855244057
02-03,0.0,0.7010000348091125,0.06300008296966553,0.18900001049041748,0.0,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,4.0,4.0,03-19,0.10578890332383001
02-04,0.0,0.7010000348091125,-0.03600001335144021,0.18900001049041748,0.0,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,3.0,5.0,03-20,0.09478889262148492
02-05,0.0,0.7010000348091125,-0.03600001335144021,0.18900001049041748,0.0,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,3.0,5.0,03-21,0.09478889262148492
02-06,0.0,0.7010000348091125,-0.03600001335144021,0.2290000319480896,0.0,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,3.0,5.0,03-22,0.09923333945011516
02-07,0.0,0.7010000348091125,0.0359998941421511,0.2290000319480896,0.0,-0.060999996960163144,-0.0010000020265579224,0.0,0.0611000006319955,4.0,4.0,03-23,0.1072333291716253
