,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
75,ROYUF,Royal UNIBREW A/S,102.0,True,2018.0,,,,,,,,,,
76,RYSMF,Royal Standard Minerals Inc,0.10000000149011612,False,2009.0,,11-20,02-03,4.0,4.0,7.0,7.0,11-20,02-03,11.216330753586023
77,RRDMF,Royal Road Minerals Ltd,0.23999999463558197,True,2017.0,,,,,,,,,,
78,RYLPF,Royal Philips NV,52.349998474121094,False,2009.0,,05-22,08-05,8.0,8.0,3.0,3.0,05-22,08-05,5.474743777980912
79,PHG,Royal Philips NV,51.52000045776367,False,2009.0,,05-23,08-06,7.0,7.0,4.0,4.0,05-22,08-05,6.312984046761872
80,ROCLF,Royal Olympic Cruise Lines Inc,0.03779999911785126,True,2012.0,,,,,,,,,,
81,ROYMY,Royal Mail PLC,7.769999980926514,True,2014.0,,,,,,,,,,
82,ROYMF,Royal Mail PLC,3.5,True,2013.0,,,,,,,,,,
83,RIIC,Royal Invest International Corp,$0.01 ,True,,'Date',,,,,,,,,
84,IMTEF,Royal Imtech NV,$0.01 ,True,,'Date',,,,,,,,,
85,RHCCF,Royal Helium Ltd,0.21979999542236328,True,2020.0,,,,,,,,,,
86,RGLD,Royal Gold Inc,109.73500061035156,False,2009.0,,04-08,06-22,4.0,3.0,7.0,8.0,04-08,06-22,5.511764991293495
87,RYFL,Royal Financial Inc,13.140000343322754,False,2009.0,,12-20,03-05,8.0,8.0,3.0,3.0,12-20,03-05,8.177386295053315
88,ROYE,Royal Energy Resources Inc,0.27570000290870667,True,2012.0,,,,,,,,,,
89,RYDBF,Royal Dutch Shell PLC,15.5,True,2011.0,,,,,,,,,,
90,RYDAF,Royal Dutch Shell PLC,16.309999465942383,False,2009.0,,03-14,05-28,4.0,4.0,7.0,7.0,03-15,05-29,4.231543305271516
91,RDS.B,Royal Dutch Shell PLC,$31.22 ,True,,'Date',,,,,,,,,
92,RDS.A,Royal Dutch Shell PLC,$32.99 ,True,,'Date',,,,,,,,,
93,RCL,Royal Caribbean Group,73.79000091552734,False,2009.0,,08-10,10-24,6.0,6.0,5.0,5.0,08-10,10-24,7.780258616175928
94,RY,Royal Bank of Canada,79.02999877929688,False,2009.0,,07-08,09-21,7.0,6.0,4.0,5.0,05-29,08-12,1.7772837499246592
95,RBPAB,Royal Bancshares of Pennsylvania Inc,$4.75 ,True,,No data fetched for symbol RBPAB using YahooDailyReader,,,,,,,,,
96,RBPAA,Royal Bancshares of Pennsylvania Inc,$4.52 ,True,,'Date',,,,,,,,,
97,RYAV,Royal Alliance Ventures Corp,$0.10 ,True,,No data fetched for symbol RYAV using YahooDailyReader,,,,,,,,,
98,ROGFF,Roxgold Inc,1.2699999809265137,True,2012.0,,,,,,,,,,
99,RXXRF,Rox Resources Ltd,0.004999999888241291,True,2016.0,,,,,,,,,,
100,ROWC,Rowe Companies,0.012000000104308128,True,2012.0,,,,,,,,,,
101,RDC,Rowan Companies PLC,$10.93 ,True,,No data fetched for symbol RDC using YahooDailyReader,,,,,,,,,
102,ROVVF,Rovio Entertainment Corp,$4.64 ,True,,No data fetched for symbol ROVVF using YahooDailyReader,,,,,,,,,
103,ROVMF,Rover Metals Corp,0.05999999865889549,True,2019.0,,,,,,,,,,
104,RDNAF,Routemaster Capital Inc,0.07800000160932541,True,2012.0,,,,,,,,,,
105,ROIUF,Route1 Inc,0.6061999797821045,True,2012.0,,,,,,,,,,
106,RSE,Rouse Properties Inc,$18.27 ,True,,'Date',,,,,,,,,
107,RNDY,Roundys Inc,$3.60 ,True,,'Date',,,,,,,,,
108,RNDOF,Round One Corp,8.25,True,2015.0,,,,,,,,,,
109,RCHN,Rouchon Industries Inc,0.14000000059604645,True,2012.0,,,,,,,,,,
110,RTTNY,Rottneros AB,22.969999313354492,True,2019.0,,,,,,,,,,
111,RTERF,Rottneros AB,0.8999999761581421,True,2016.0,,,,,,,,,,
112,DRCAF,Rotshtein Realestate Ltd,7.268099784851074,True,2020.0,,,,,,,,,,
113,RTOXY,Rotork PLC,15.682000160217285,True,2012.0,,,,,,,,,,
114,RTOXF,Rotork PLC,4.105000019073486,True,2012.0,,,,,,,,,,
115,RTBC,Rotoblock Corp,$0.01 ,True,,'Date',,,,,,,,,
116,PIEJF,Rothschild & Co SCA,29.399999618530273,True,2011.0,,,,,,,,,,
117,ROCH,Roth CH Acquisition I Co,10.454999923706055,True,2020.0,,,,,,,,,,
118,ROTGF,Rotary Engineering Ltd,$0.74 ,True,,No data fetched for symbol ROTGF using YahooDailyReader,,,,,,,,,
119,ROTGY,Rotary Engineering Ltd,$9.29 ,True,,No data fetched for symbol ROTGY using YahooDailyReader,,,,,,,,,
120,ROSMF,Rostelecom PJSC,$0.83 ,True,,'Date',,,,,,,,,
121,ROSYY,Rostelecom PJSC,7.489999771118164,False,2009.0,,08-18,11-01,6.0,6.0,5.0,5.0,08-18,11-01,4.643412451679429
122,RSRZF,Rossi Residencial SA,$0.96 ,True,,No data fetched for symbol RSRZF using YahooDailyReader,,,,,,,,,
123,RSRZY,Rossi Residencial SA,$1.20 ,True,,'Date',,,,,,,,,
124,ROST,Ross Stores Inc,110.29499816894531,False,2009.0,,07-08,09-21,8.0,8.0,3.0,3.0,09-01,11-15,6.287071581082615
125,ROSX,Ross Industries Inc,0.11999999731779099,True,2012.0,,,,,,,,,,
126,ROSSF,Ross Group PLC,0.009999999776482582,True,2018.0,,,,,,,,,,
127,RNFTF,Rosneft Oil Co,5.1793999671936035,True,2013.0,,,,,,,,,,
128,OJSCY,Rosneft Oil Co,5.579999923706055,True,2013.0,,,,,,,,,,
129,ROSN,Rosinbomb,0.5199999809265137,True,2012.0,,,,,,,,,,
130,RST,Rosetta Stone Inc,29.989999771118164,False,2009.0,,03-19,06-02,6.0,6.0,5.0,5.0,03-19,06-02,10.827958358603931
131,ROSGQ,Rosetta Genomics Ltd,0.010599999688565731,True,2012.0,,,,,,,,,,
132,ROSEQ,Rosehill Resources Inc,0.03500000014901161,True,2016.0,,,,,,,,,,
133,RRMS,Rose Rock Midstream LP,$27.16 ,True,,'Date',,,,,,,,,
134,RCGCF,Roscan Gold Corp,0.3059999942779541,True,2019.0,,,,,,,,,,
135,RIHC,Rorine International Holding Corp,1.100000023841858,False,2010.0,,04-12,06-26,4.0,4.0,6.0,6.0,04-12,06-26,14.818456062209735
136,ROP,Roper Technologies Inc,409.2749938964844,False,2009.0,,10-27,01-10,8.0,8.0,3.0,3.0,10-27,01-10,4.779337606860628
137,RROTF,Roots Corp,1.0238699913024902,True,2017.0,,,,,,,,,,
138,RTNB,root9B Holdings Inc,0.05000000074505806,False,2009.0,,03-26,06-09,3.0,3.0,8.0,8.0,03-26,06-09,10.108074656913212
139,ROOT,Root Inc,18.360000610351562,True,2020.0,,,,,,,,,,
140,RSAU,Rooshine Inc,0.006399999838322401,False,2009.0,,10-18,01-01,7.0,7.0,4.0,4.0,10-18,01-01,16.87840931541983
141,MTWO,RoomLinX Inc,$0.10 ,True,,'Date',,,,,,,,,
142,RONAF,RONA Inc,$18.55 ,True,,No data fetched for symbol RONAF using YahooDailyReader,,,,,,,,,
143,RMIOF,Romios Gold Resources Inc,0.03629999980330467,False,2009.0,,07-02,09-15,6.0,6.0,5.0,5.0,07-02,09-15,21.133287292333208
144,RYCEY,Rolls-Royce Holdings PLC,3.1649999618530273,False,2009.0,,02-13,04-28,8.0,8.0,3.0,3.0,12-03,02-16,2.2999510675259742
145,RYCEF,Rolls-Royce Holdings PLC,1.3329999446868896,False,2009.0,,02-13,04-28,8.0,8.0,3.0,3.0,02-13,04-28,-4.677896065695268
146,ROL,Rollins Inc,57.84000015258789,False,2009.0,,06-24,09-07,8.0,8.0,3.0,3.0,05-07,07-21,6.125976175453607
147,ICTAF,Rolling Optics Holding AB,$4.38 ,True,,No data fetched for symbol ICTAF using YahooDailyReader,,,,,,,,,
148,RLDGF,Roland DG Corp,$11.50 ,True,,No data fetched for symbol RLDGF using YahooDailyReader,,,,,,,,,
149,RLDFF,Roland Corp,$18.25 ,True,,No data fetched for symbol RLDFF using YahooDailyReader,,,,,,,,,
150,ROKU,Roku Inc,251.4582977294922,True,2017.0,,,,,,,,,,
151,RKMSF,Rokmaster Resources Corp,0.23749999701976776,True,2017.0,,,,,,,,,,
152,ROKK,Rokk3r Inc,102.0,True,2012.0,,,,,,,,,,
153,PTRDF,ROK Resources Inc,0.11729999631643295,True,2012.0,,,,,,,,,,
154,LKYSF,Rojo Resources Ltd,0.3480739891529083,True,2011.0,,,,,,,,,,
155,RJIUF,Rojana Industrial Park PCL,$0.20 ,True,,No data fetched for symbol RJIUF using YahooDailyReader,,,,,,,,,
156,ROII,ROI Land Investments Ltd,0.09000000357627869,True,2019.0,,,,,,,,,,
157,ROIQ,ROI Acquisition Corp II,$10.00 ,True,,No data fetched for symbol ROIQ using YahooDailyReader,,,,,,,,,
158,RPHCF,Rohto Pharmaceutical Co Ltd,$26.50 ,True,,No data fetched for symbol RPHCF using YahooDailyReader,,,,,,,,,
159,ROHCY,Rohm Co Ltd,41.459999084472656,False,2009.0,,08-27,11-10,6.0,6.0,5.0,5.0,10-28,01-11,4.612564580995673
160,ROHCF,Rohm Co Ltd,82.0,True,2012.0,,,,,,,,,,
161,RGST,Rogue Station Companies Inc,0.04699999839067459,True,2012.0,,,,,,,,,,
162,GCRIF,Rogue Resources Inc,0.07000000029802322,False,2010.0,,10-21,01-04,2.0,2.0,8.0,8.0,10-21,01-04,7.490212647092296
163,RSGUF,Rogers Sugar Inc,3.75,False,2010.0,,05-22,08-05,5.0,5.0,5.0,5.0,05-22,08-05,3.033064470503304
164,ROG,Rogers Corp,141.55499267578125,False,2009.0,,05-20,08-03,6.0,6.0,5.0,5.0,05-20,08-03,7.344597328291024
165,RCIAF,Rogers Communications Inc,46.81999969482422,True,2013.0,,,,,,,,,,
166,RCI,Rogers Communications Inc,45.599998474121094,False,2009.0,,06-29,09-12,7.0,7.0,4.0,4.0,06-27,09-10,4.544080629619552
167,RSTI,Rofin-Sinar Technologies Inc,$32.55 ,True,,'Date',,,,,,,,,
168,RWGI,Rodedawg International Industries Inc,0.03400000184774399,True,2012.0,,,,,,,,,,
169,RCCTF,RocTool,$8.55 ,True,,No data fetched for symbol RCCTF using YahooDailyReader,,,,,,,,,
170,RMHB,Rocky Mountain High Brands Inc,0.04899999871850014,True,2016.0,,,,,,,,,,
171,RCKXF,Rocky Mountain Dealerships Inc,5.369999885559082,False,2009.0,,11-23,02-06,7.0,7.0,4.0,4.0,12-17,03-02,4.251583681376899
172,RMCF,Rocky Mountain Chocolate Factory Inc,3.6705000400543213,False,2009.0,,12-13,02-26,9.0,9.0,2.0,2.0,11-11,01-25,5.620011852958174
173,RMTN,Rocky Mountain Ayre Inc,0.009999999776482582,True,2012.0,,,,,,,,,,
174,RCKY,Rocky Brands Inc,30.43000030517578,False,2009.0,,12-10,02-23,8.0,8.0,3.0,3.0,12-10,02-23,11.052738013965792
175,RKWAF,Rockwool International A/S,378.5877990722656,True,2020.0,,,,,,,,,,
176,RKWBF,Rockwool International A/S,448.0,True,2013.0,,,,,,,,,,
177,RMTI,Rockwell Medical Inc,0.9684000015258789,False,2009.0,,04-07,06-21,6.0,6.0,5.0,5.0,04-07,06-21,4.701014296614967
178,COL,Rockwell Collins Inc,48.25,True,2012.0,,,,,,,,,,
179,ROK,Rockwell Automation Inc,245.90499877929688,False,2009.0,,08-26,11-09,9.0,9.0,2.0,2.0,08-26,11-09,9.427283117286606
180,CRZHF,Rockwealth Resources Corp,0.0835999995470047,True,2012.0,,,,,,,,,,
181,RKSCF,Rockshield Capital Corp,0.05999999865889549,True,2012.0,,,,,,,,,,
182,RRSEF,RockRose Energy PLC,Â£ 22.42,True,,No data fetched for symbol RRSEF using YahooDailyReader,,,,,,,,,
183,RRRLF,Rockridge Resources Ltd,0.08980000019073486,True,2019.0,,,,,,,,,,
184,RPOR,Rockport National Bancorp Inc,$139.00 ,True,,'Date',,,,,,,,,
185,RCKHF,Rockhopper Exploration PLC,0.07999999821186066,False,2010.0,,11-01,01-15,5.0,5.0,5.0,5.0,11-01,01-15,-0.9070974532726864
186,RKHNF,Rockhaven Resources Ltd,0.09000000357627869,True,2011.0,,,,,,,,,,
187,ROFO,Rockford Corp,9.850000381469727,False,2009.0,,06-26,09-09,7.0,7.0,4.0,4.0,06-28,09-11,8.947624423717004
188,RKEXF,Rockex Mining Corp,$0.01 ,True,,No data fetched for symbol RKEXF using YahooDailyReader,,,,,,,,,
189,RKFL,RocketFuel Blockchain Inc,1.899999976158142,False,2009.0,,07-21,10-04,5.0,5.0,6.0,6.0,07-21,10-04,2.3195658494819997
190,RCKT,Rocket Pharmaceuticals Inc,34.81999969482422,True,2015.0,,,,,,,,,,
191,RCKZF,Rocket Internet SE,22.163400650024414,True,2015.0,,,,,,,,,,
192,FUEL,Rocket Fuel Inc,$2.60 ,True,,'Date',,,,,,,,,
193,RKT,Rocket Companies Inc,21.239999771118164,True,2020.0,,,,,,,,,,
194,SVVZF,Rockcliff Metals Corp,0.06300000101327896,True,2011.0,,,,,,,,,,
195,RCKTF,Rock Tech Lithium Inc,0.691100001335144,False,2009.0,,08-11,10-25,4.0,4.0,7.0,7.0,08-11,10-25,12.704402735743676
196,RRRI,Rock Ridge Resources Inc,0.0731000006198883,False,2009.0,,10-14,12-28,5.0,5.0,6.0,6.0,10-14,12-28,18.01365273894459
197,RENFF,Rock Energy Inc,$0.67 ,True,,'Date',,,,,,,,,
198,RCTFF,Rochester Resources Ltd,0.06880000233650208,True,2012.0,,,,,,,,,,
199,RCCB,Rochester (NY) Community Baseball Inc,345.0,True,2013.0,,,,,,,,,,
200,RHHVF,Roche Holding AG,336.0828857421875,False,2009.0,,02-07,04-22,7.0,4.0,4.0,7.0,10-26,01-09,3.889041527770373
201,RHHBY,Roche Holding AG,41.7400016784668,False,2009.0,,02-07,04-22,7.0,4.0,4.0,7.0,11-07,01-21,4.357398713535614
202,RHHBF,Roche Holding AG,339.5,True,2012.0,,,,,,,,,,
203,RBSY,Roboserver Systems Corp,0.008999999612569809,False,2009.0,,04-26,07-10,3.0,3.0,6.0,6.0,04-26,07-10,-135.49092172451185
204,ROBOF,Robo Group TEK Ltd,1.600000023841858,False,2009.0,,03-02,05-16,5.0,5.0,6.0,6.0,03-02,05-16,11.376198527095687
205,RRETY,Robinsons Retail Holdings Inc,13.954999923706055,True,2014.0,,,,,,,,,,
206,RBNTF,Robinsons Retail Holdings Inc,$1.28 ,True,,No data fetched for symbol RBNTF using YahooDailyReader,,,,,,,,,
207,RBLAY,Robinsons Land Corp,6.309999942779541,True,2014.0,,,,,,,,,,
208,RDSPY,Robinson Public Company Ltd,$5.31 ,True,,No data fetched for symbol RDSPY using YahooDailyReader,,,,,,,,,
209,RBCPF,Robinson Public Company Ltd,$1.00 ,True,,No data fetched for symbol RBCPF using YahooDailyReader,,,,,,,,,
210,RSRBF,Robex Resources Inc,0.3384999930858612,True,2014.0,,,,,,,,,,
211,RHSC,Robertson Global Health Solutions Corp,$0.04 ,True,,'Date',,,,,,,,,
212,RBCI,Robertson Banking Co,45.0,True,2012.0,,,,,,,,,,
213,RBTEF,Robertet SA,1200.0,True,2018.0,,,,,,,,,,
214,RBJM,Robert James & Associates Inc,$0.30 ,True,,No data fetched for symbol RBJM using YahooDailyReader,,,,,,,,,
215,RHI,Robert Half International Inc,61.22999954223633,False,2009.0,,09-24,12-08,7.0,7.0,4.0,4.0,10-30,01-13,9.806656729373907
216,ROAN,Roan Resources Inc,$1.52 ,True,,No data fetched for symbol ROAN using YahooDailyReader,,,,,,,,,
217,RAHGF,Roan Holdings Group Co Ltd,0.08500000089406967,True,2014.0,,,,,,,,,,
218,RRTS,Roadrunner Transportation Systems Inc,2.0999999046325684,False,2010.0,,05-17,07-31,5.0,5.0,5.0,5.0,05-17,07-31,7.3212947904414225
219,RMANF,Roadman Investments Corp,0.02199999988079071,True,2019.0,,,,,,,,,,
220,RKGXF,Road King Infrastructure Ltd,1.159999966621399,False,2009.0,,03-15,05-29,5.0,5.0,6.0,6.0,07-08,09-21,2.329312929555083
221,RMRM,RMR Mortgage Trust,7.519999980926514,False,2009.0,,05-13,07-27,6.0,6.0,5.0,5.0,05-13,07-27,8.076714049371477
222,RMGN,RMG Networks Holding Corp,1.2899999618530273,True,2012.0,,,,,,,,,,
223,RMG,RMG Acquisition Corp,10.46500015258789,True,2019.0,,,,,,,,,,
224,RMRMF,RM PLC,$2.40 ,True,,No data fetched for symbol RMRMF using YahooDailyReader,,,,,,,,,
225,RLJ,RLJ Lodging Trust,12.109999656677246,True,2011.0,,,,,,,,,,
226,RLJE,RLJ Entertainment Inc,6.25,True,2012.0,,,,,,,,,,
227,RLI,RLI Corp,100.8499984741211,False,2009.0,,05-14,07-28,7.0,7.0,4.0,4.0,05-14,07-28,6.767910403455055
228,RJKAF,RJK Explorations Ltd,0.13199999928474426,True,2012.0,,,,,,,,,,
229,RJDG,RJD Green Inc,0.006399999838322401,True,2013.0,,,,,,,,,,
230,RWCRF,RIWI Corp,2.4700000286102295,True,2016.0,,,,,,,,,,
231,RIVU,Rivulet Media Inc,0.38100001215934753,True,2020.0,,,,,,,,,,
232,RVRA,Riviera Resources Inc,0.2329999953508377,True,2018.0,,,,,,,,,,
233,RIVX,Rivex Technology Corp,0.022199999541044235,True,2018.0,,,,,,,,,,
234,RIVE,Riverview Financial Corp,7.309999942779541,False,2009.0,,07-26,10-09,5.0,4.0,6.0,7.0,07-26,10-09,3.072577624784422
235,RVSB,Riverview Bancorp Inc,5.260000228881836,False,2009.0,,01-04,03-19,8.0,8.0,3.0,3.0,01-04,03-19,6.534322156202697
236,REVSF,Riverstone Holdings Ltd,0.29750001430511475,True,2020.0,,,,,,,,,,
237,RVSDF,Riverside Resources Inc,0.22419999539852142,False,2009.0,,06-17,08-31,6.0,6.0,5.0,5.0,06-17,08-31,8.933439877977507
238,OPP,RiverNorth/DoubleLine Strategic Opportunity Fund I,14.079999923706055,True,2016.0,,,,,,,,,,
239,RSF,RiverNorth Specialty Finance Corp,15.0600004196167,True,2019.0,,,,,,,,,,
240,RIV,Rivernorth Opportunities Fund Inc,14.744999885559082,True,2016.0,,,,,,,,,,
241,RMI,"RiverNorth Opportunistic Municipal Income Fund, In",21.049999237060547,True,2018.0,,,,,,,,,,
242,RMM,RiverNorth Managed Duration Muni Inc Fd,17.520000457763672,True,2019.0,,,,,,,,,,
243,RVDM,Riverdale Mining Inc,$0.22 ,True,,No data fetched for symbol RVDM using YahooDailyReader,,,,,,,,,
244,RVCB,River Valley Community Bancorp,20.739999771118164,True,2011.0,,,,,,,,,,
245,RIVR,River Valley Bancorp,$34.32 ,True,,'Date',,,,,,,,,
246,RVRF,River Financial Corp,21.0,True,2018.0,,,,,,,,,,
247,RCBC,River City Bank,153.0,False,2009.0,,03-22,06-05,10.0,10.0,1.0,1.0,02-21,05-06,5.170742408049289
248,RVTI,Rival Technologies Inc,0.12995000183582306,True,2012.0,,,,,,,,,,
249,RTTR,Ritter Pharmaceuticals Inc,$0.45 ,True,,No data fetched for symbol RTTR using YahooDailyReader,,,,,,,,,
250,RTTO,Rito Group Corp,7.010000228881836,True,2017.0,,,,,,,,,,
251,RAD,Rite Aid Corp,10.880000114440918,False,2009.0,,10-26,01-09,8.0,8.0,3.0,3.0,10-26,01-09,13.949090013311903
252,RBA,Ritchie Bros Auctioneers Inc,64.4000015258789,False,2009.0,,10-26,01-09,6.0,6.0,5.0,5.0,10-26,01-09,4.754613953783227
