,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
79,NMT,Nuveen Massachusetts Quality Municipal Income Fund,14.399999618530273,False,2009.0,,06-03,08-17,7.0,7.0,4.0,4.0,12-13,02-26,1.83039663579512
80,NMY,Nuveen Maryland Quality Municipal Income Fund,13.619999885559082,False,2009.0,,03-14,05-28,8.0,7.0,3.0,4.0,03-23,06-06,3.7755788254146463
81,CTF,Nuveen Long/Short Commodity TR Fund,20500.0,True,2017.0,,,,,,,,,,
82,NID,Nuveen Intermediate Dur Muni Term Fund,13.579999923706055,True,2012.0,,,,,,,,,,
83,NIQ,Nuveen Inter Dur Quality Muni Term Fund,14.34000015258789,True,2013.0,,,,,,,,,,
84,JHB,Nuveen High Income Nov 2021 Target Term Fund,9.210000038146973,True,2016.0,,,,,,,,,,
85,JHAA,Nuveen High Income 2023 Target Term Fund,9.550000190734863,True,2018.0,,,,,,,,,,
86,JHY,Nuveen High Income 2020 Target Term Fund,9.529999732971191,True,2015.0,,,,,,,,,,
87,JGH,Nuveen Global High Income Fund,14.229999542236328,True,2014.0,,,,,,,,,,
88,NKG,Nuveen Georgia Quality Municipal Income Fund,12.600000381469727,False,2009.0,,03-20,06-03,7.0,7.0,4.0,4.0,12-19,03-04,2.257360155112968
89,JRO,Nuveen Floating Rate Income Opp Fd,8.279999732971191,False,2009.0,,12-15,02-28,8.0,6.0,3.0,5.0,11-29,02-12,3.2198708148060846
90,JFR,Nuveen Floating Rate Income Fund,8.359999656677246,False,2009.0,,12-13,02-26,7.0,7.0,4.0,4.0,12-13,02-26,4.971883472652658
91,NEV,Nuveen Enhanced Municipal Value Fund,15.520000457763672,False,2009.0,,12-15,02-28,7.0,6.0,4.0,5.0,12-15,02-28,2.9741096736598567
92,JEMD,Nuveen Emerging Markets Debt 2022 Target Term Fund,7.300000190734863,True,2017.0,,,,,,,,,,
93,DIAX,Nuveen Dow 30sm Dynamic Overwrite Fund,14.630000114440918,True,2014.0,,,,,,,,,,
94,NXZ,Nuveen Dividend Advantage Muni Fund 2,$14.96 ,True,,'Date',,,,,,,,,
95,JDD,Nuveen Diversified Dividend & Income Fund,8.520000457763672,False,2009.0,,11-13,01-27,8.0,8.0,3.0,3.0,02-15,04-30,0.5718310108197482
96,CFD,Nuveen Diversified Commodity Fund,$9.67 ,True,,'Date',,,,,,,,,
97,JQC,Nuveen Credit Strategies Income Fund,6.03000020980835,False,2009.0,,12-13,02-26,7.0,6.0,4.0,5.0,11-22,02-05,2.1818665651352256
98,JCO,Nuveen Credit Opportunities 2022 Target Term Fund,8.220000267028809,True,2017.0,,,,,,,,,,
99,JCE,Nuveen Core Equity Alpha Fund,13.520000457763672,False,2009.0,,05-07,07-21,8.0,7.0,3.0,4.0,06-26,09-09,3.5010526539426388
100,NAC,Nuveen California Quality Municipal Income Fund,14.800000190734863,False,2009.0,,03-19,06-02,8.0,6.0,3.0,5.0,03-15,05-29,4.159941576839393
101,NCA,Nuveen California Municipal Value Fund Inc,10.289999961853027,False,2009.0,,06-24,09-07,7.0,6.0,4.0,5.0,06-24,09-07,3.0836724468823653
102,NZH,Nuveen California Dividend Advantage Municipal Fun,$13.82 ,True,,'Date',,,,,,,,,
103,NKX,Nuveen California AMT-Free Quality Municipal Incom,15.300000190734863,False,2009.0,,03-18,06-01,7.0,5.0,4.0,6.0,03-15,05-29,3.544843287878729
104,NXC,Nuveen CA Select Tax Free Income Port,15.920000076293945,False,2009.0,,03-21,06-04,9.0,7.0,2.0,4.0,03-19,06-02,4.10814469014651
105,NCB,Nuveen CA Municipal Value Fund 2,15.390000343322754,False,2009.0,,06-24,09-07,8.0,7.0,3.0,4.0,06-24,09-07,3.152745144622022
106,NVX,Nuveen CA Dividend Advantage Muni Fund 2,$14.95 ,True,,'Date',,,,,,,,,
107,NAZ,Nuveen Arizona Quality Municipal Income Fund,15.300000190734863,False,2009.0,,05-05,07-19,7.0,6.0,4.0,5.0,04-27,07-11,2.5259026151064377
108,NUW,Nuveen AMT-Free Municipal Value Fund,16.040000915527344,False,2009.0,,03-17,05-31,6.0,4.0,5.0,7.0,03-14,05-28,2.7636487700812533
109,NEA,Nuveen AMT-Free Municipal Income Fund,14.619999885559082,False,2009.0,,06-20,09-03,6.0,5.0,5.0,6.0,06-28,09-11,1.6942223071839893
110,NVG,Nuveen AMT-Free Municipal Credit Income Fund,16.1299991607666,False,2009.0,,03-15,05-29,6.0,5.0,5.0,6.0,03-15,05-29,3.5494681562035253
111,NVTRQ,Nuvectra Corp,$0.02 ,True,,No data fetched for symbol NVTRQ using YahooDailyReader,,,,,,,,,
112,NUVA,NuVasive Inc,47.15999984741211,False,2009.0,,04-10,06-24,7.0,7.0,4.0,4.0,04-10,06-24,9.773253255300109
113,NUUVF,Nuuvera Inc,$4.09 ,True,,No data fetched for symbol NUUVF using YahooDailyReader,,,,,,,,,
114,LVIFF,NutryFarm International Ltd,$0.05 ,True,,No data fetched for symbol LVIFF using YahooDailyReader,,,,,,,,,
115,SPLIF,Nutritional High International Inc,0.008999999612569809,True,2015.0,,,,,,,,,,
116,NMSCA,Nutrition Management Services Co,0.25,False,2009.0,,04-23,07-07,4.0,4.0,7.0,7.0,04-23,07-07,16.785715094887852
117,NTRI,Nutrisystem Inc,42.88999938964844,True,2012.0,,,,,,,,,,
118,NTR,Nutrien Ltd,44.349998474121094,True,2018.0,,,,,,,,,,
119,NTRB,Nutriband Inc,12.399999618530273,True,2017.0,,,,,,,,,,
120,NRPR,Nutri Pharmaceuticals Research Inc,0.009999999776482582,True,2012.0,,,,,,,,,,
121,NUIN,Nutrastar International Inc,0.009999999776482582,False,2009.0,,07-27,10-10,2.0,2.0,8.0,8.0,07-27,10-10,-0.5903571371495705
122,NLBS,NutraLife Biosciences Inc,0.09000000357627869,True,2014.0,,,,,,,,,,
123,NUTR,Nutraceutical International Corp,$41.80 ,True,,'Date',,,,,,,,,
124,NTCI,Nutech Inc,0.006899999920278788,False,2009.0,,03-22,06-05,3.0,3.0,8.0,8.0,03-22,06-05,16.192458922370765
125,NTNX,Nutanix Inc,26.860000610351562,True,2016.0,,,,,,,,,,
126,NSH,NuStar GP Holdings LLC,9.699999809265137,True,2020.0,,,,,,,,,,
127,NS,NuStar Energy LP,12.960000038146973,False,2009.0,,12-06,02-19,7.0,6.0,4.0,5.0,11-09,01-23,2.026410697571761
128,NRNMF,Nurminen Logistics Oyj,$1.79 ,True,,No data fetched for symbol NRNMF using YahooDailyReader,,,,,,,,,
129,NRIX,Nurix Therapeutics Inc,34.16999816894531,True,2020.0,,,,,,,,,,
130,AVOZ,Nurish.Me Inc,0.00930000003427267,False,2009.0,,04-03,06-17,6.0,6.0,5.0,5.0,04-03,06-17,9.697918298661763
131,NRRWF,Nuran Wireless Inc,0.3950999975204468,True,2017.0,,,,,,,,,,
132,NQST,Nuquest Inc,$0.05 ,True,,No data fetched for symbol NQST using YahooDailyReader,,,,,,,,,
133,NLAB,NuOncology Labs Inc,0.005100000184029341,False,2009.0,,07-23,10-06,4.0,4.0,7.0,7.0,07-23,10-06,19.639932896707734
134,AURX,Nuo Therapeutics Inc,0.0430000014603138,True,2017.0,,,,,,,,,,
135,NUNZ,Nunzia Pharmaceutical Corp,0.75,True,2012.0,,,,,,,,,,
136,NUNAF,NunaMinerals A/S,$0.45 ,True,,No data fetched for symbol NUNAF using YahooDailyReader,,,,,,,,,
137,LKYSF,Numinus Wellness Inc,0.3384999930858612,True,2011.0,,,,,,,,,,
138,NMRX,Numerex Corp,$3.83 ,True,,'Date',,,,,,,,,
139,NULGF,NuLegacy Gold Corp,0.13500000536441803,True,2012.0,,,,,,,,,,
140,NUKK,Nukkleus Inc,0.05999999865889549,True,2015.0,,,,,,,,,,
141,NWIFF,Nuinsco Resources Ltd,0.008999999612569809,False,2009.0,,12-16,03-01,7.0,7.0,4.0,4.0,12-16,03-01,41.30148654778976
142,NUHRF,Nuheara Ltd,0.034219998866319656,True,2016.0,,,,,,,,,,
143,NHCIF,Nuh Cimento Sanayii AS,$1.21 ,True,,No data fetched for symbol NHCIF using YahooDailyReader,,,,,,,,,
144,NUGL,NUGL Inc,0.07000000029802322,True,2012.0,,,,,,,,,,
145,NFTGF,NuFlare Technology Inc,$108.80 ,True,,No data fetched for symbol NFTGF using YahooDailyReader,,,,,,,,,
146,NUFMF,Nufarm Ltd,3.4200000762939453,False,2010.0,,01-30,04-14,3.0,3.0,7.0,7.0,01-30,04-14,-2.568359661338912
147,NFRMY,Nufarm Ltd,2.9000000953674316,True,2016.0,,,,,,,,,,
148,NUE,Nucor Corp,52.91999816894531,False,2009.0,,09-27,12-11,6.0,6.0,5.0,5.0,09-27,12-11,7.474202813838267
149,NCNA,NuCana PLC,4.949999809265137,True,2017.0,,,,,,,,,,
150,ICSCF,Nubian Resources Ltd,0.257999986410141,True,2020.0,,,,,,,,,,
151,NBVAF,Nubeva Technologies Ltd,0.1599999964237213,True,2018.0,,,,,,,,,,
152,NUAN,Nuance Communications Inc,33.939998626708984,False,2009.0,,11-10,01-24,7.0,7.0,4.0,4.0,11-10,01-24,7.181068147953909
153,NUMD,Nu-Med Plus Inc,1.2100000381469727,True,2014.0,,,,,,,,,,
154,NUS,Nu Skin Enterprises Inc,51.0099983215332,False,2009.0,,02-19,05-04,6.0,6.0,5.0,5.0,08-22,11-05,10.277652335153263
155,NUEC,Nu Earth Corp,0.007899999618530273,False,2009.0,,01-04,03-19,6.0,6.0,5.0,5.0,01-04,03-19,7.689374439704173
156,NTUBF,NTT Urban Development Corp,$9.40 ,True,,No data fetched for symbol NTUBF using YahooDailyReader,,,,,,,,,
157,NTDMF,NTT DOCOMO Inc,37.34000015258789,False,2009.0,,10-29,01-12,5.0,8.0,6.0,3.0,12-01,02-14,6.1231663499413145
158,DCMYY,NTT DOCOMO Inc,37.33000183105469,False,2009.0,,11-13,01-27,8.0,8.0,3.0,3.0,11-13,01-27,3.8458189316278095
159,NTTDF,NTT Data Corp,11.100000381469727,True,2012.0,,,,,,,,,,
160,NTDTY,NTT Data Corp,12.1899995803833,False,2010.0,,05-25,08-08,5.0,5.0,5.0,5.0,08-26,11-09,1.3675654186715245
161,NTTBF,NTN Corp,$3.80 ,True,,'Date',,,,,,,,,
162,NTN,NTN Buzztime Inc,1.909999966621399,False,2009.0,,01-04,03-19,7.0,7.0,4.0,4.0,01-04,03-19,11.262748009232617
163,NMGNF,NTM Gold Ltd,0.07999999821186066,True,2012.0,,,,,,,,,,
164,NEUSF,NTG Nordic Transport Group AS,$0.38 ,True,,No data fetched for symbol NEUSF using YahooDailyReader,,,,,,,,,
165,NYWKF,NTG Clarity Networks Inc,0.013650000095367432,True,2013.0,,,,,,,,,,
166,NTLS,NTELOS Holdings Corp,$9.26 ,True,,'Date',,,,,,,,,
167,NPSKY,NSK Ltd,16.600000381469727,False,2009.0,,10-17,12-31,6.0,6.0,5.0,5.0,10-17,12-31,4.2562217728100284
168,NPSKF,NSK Ltd,6.599999904632568,True,2012.0,,,,,,,,,,
169,NSJU,NSJ-US Co Ltd,$0.15 ,True,,No data fetched for symbol NSJU using YahooDailyReader,,,,,,,,,
170,NSGDF,NSGold Corp,0.32627999782562256,True,2014.0,,,,,,,,,,
171,NSSXF,NS Solutions Corp,28.209999084472656,True,2019.0,,,,,,,,,,
172,NRWWF,NRW Holdings Ltd,$0.15 ,True,,No data fetched for symbol NRWWF using YahooDailyReader,,,,,,,,,
173,NRPI,NRP Stone Inc,0.006800000090152025,True,2012.0,,,,,,,,,,
174,NRG,NRG Energy Inc,31.34000015258789,False,2009.0,,04-06,06-20,7.0,7.0,4.0,4.0,03-29,06-12,6.620301376906282
175,NRCG,NRC Group Holdings Corp,$12.24 ,True,,No data fetched for symbol NRCG using YahooDailyReader,,,,,,,,,
176,NNRRF,NRC Group ASA,$6.76 ,True,,No data fetched for symbol NNRRF using YahooDailyReader,,,,,,,,,
177,NQMIY,NQ Minerals PLC,14,True,2020.0,,,,,,,,,,
178,NQMLF,NQ Minerals PLC,0.08950000256299973,True,2018.0,,,,,,,,,,
179,NOXOF,Noxopharm Ltd,0.15000000596046448,True,2020.0,,,,,,,,,,
180,NOXL,Noxel Corp,0.18000000715255737,True,2012.0,,,,,,,,,,
181,NDMT,Nownews Digital Media Technology Co Ltd,0.22499999403953552,True,2014.0,,,,,,,,,,
182,NWAU,NowAuto Inc,0.01600000075995922,True,2012.0,,,,,,,,,,
183,DNOW,NOW Inc,5.699999809265137,True,2014.0,,,,,,,,,,
184,NVUS,Novus Therapeutics Inc,18.219999313354492,True,2014.0,,,,,,,,,,
185,NRBT,Novus Robotics Inc,0.09000000357627869,True,2012.0,,,,,,,,,,
186,NOVS,Novus Capital Corp,11.329999923706055,True,2020.0,,,,,,,,,,
187,NDEV,Novus Acquisition & Development Corp,0.05550000071525574,True,2013.0,,,,,,,,,,
188,NVTP,NOVT Corp,$450.25 ,True,,No data fetched for symbol NVTP using YahooDailyReader,,,,,,,,,
189,NVRVF,Novra Technologies Inc,0.048900000751018524,True,2016.0,,,,,,,,,,
190,NVZMY,Novozymes A/S,58.97999954223633,False,2010.0,,04-03,06-17,6.0,6.0,4.0,4.0,04-03,06-17,3.9970485203550137
191,NVZMF,Novozymes A/S,58.650001525878906,False,2010.0,,03-30,06-13,6.0,6.0,4.0,4.0,03-30,06-13,6.0401688641695275
192,NVSKL,Novorossiysk Commercial Sea Port PJSC,$13.01 ,True,,'Date',,,,,,,,,
193,NVNXF,NOVONIX Ltd,0.8119999766349792,True,2020.0,,,,,,,,,,
194,NISQY,Novolipetsk Steel PJSC,$8.10 ,True,,No data fetched for symbol NISQY using YahooDailyReader,,,,,,,,,
195,PFRCF,Novoheart Holdings Inc,0.27000001072883606,False,2009.0,,09-15,11-29,2.0,2.0,6.0,6.0,09-15,11-29,14.073338405598399
196,NVCR,NovoCure Ltd,121.70999908447266,True,2015.0,,,,,,,,,,
197,NSRPF,Novo Resources Corp,2.259999990463257,True,2012.0,,,,,,,,,,
198,NONOF,Novo Nordisk A/S,67.76000213623047,False,2010.0,,03-13,05-27,7.0,7.0,3.0,3.0,11-12,01-26,7.027970681910741
199,NVO,Novo Nordisk A/S,66.5199966430664,False,2009.0,,02-11,04-26,8.0,8.0,3.0,3.0,11-21,02-04,7.3601581801935385
200,NVOS,Novo Integrated Sciences Inc,0.36000001430511475,False,2009.0,,06-23,09-06,6.0,6.0,5.0,5.0,06-23,09-06,19.117543031195094
201,NVNT,Novint Technologies Inc,0.029999999329447746,False,2009.0,,05-21,08-04,7.0,7.0,4.0,4.0,05-21,08-04,11.126152192737166
202,NSTM,NovelStem International Corp,0.05999999865889549,False,2009.0,,03-11,05-25,6.0,5.0,5.0,6.0,04-22,07-06,5.353182111682757
203,NVLNF,Novelion Therapeutics Inc,$0.70 ,True,,No data fetched for symbol NVLNF using YahooDailyReader,,,,,,,,,
204,NVAX,Novavax Inc,89.91000366210938,False,2009.0,,06-15,08-29,8.0,8.0,3.0,3.0,06-15,08-29,12.83034259265193
205,NOVC,Novation Companies Inc,0.019999999552965164,False,2009.0,,03-20,06-03,4.0,4.0,7.0,7.0,03-20,06-03,-6.760037210635079
206,NSTKF,NOVATEK PJSC,$20.42 ,True,,No data fetched for symbol NSTKF using YahooDailyReader,,,,,,,,,
207,NOVKY,NOVATEK PJSC,168.0,True,2012.0,,,,,,,,,,
208,NVSEF,Novartis AG,86.0,False,2010.0,,05-10,07-24,6.0,5.0,4.0,5.0,05-10,07-24,4.8505513849549695
209,NVS,Novartis AG,85.72000122070312,False,2009.0,,05-04,07-18,7.0,6.0,4.0,5.0,05-04,07-18,3.867810862855644
210,NOVT,Novanta Inc,113.19000244140625,False,2009.0,,10-27,01-10,8.0,8.0,3.0,3.0,10-27,01-10,10.419928147965027
211,NOVN,Novan Inc,0.4819999933242798,True,2016.0,,,,,,,,,,
212,NG,Novagold Resources Inc,10.4399995803833,False,2009.0,,10-26,01-09,6.0,6.0,5.0,5.0,10-26,01-09,11.769798518282485
213,NVGT,Novagant Corp,0.017999999225139618,False,2009.0,,08-31,11-14,2.0,2.0,8.0,8.0,08-31,11-14,39.29555280228922
214,NVDL,NovaDel Pharma Inc,$0.01 ,True,,'Date',,,,,,,,,
215,NVDQ,Novadaq Technologies Inc,$11.75 ,True,,'Date',,,,,,,,,
216,NVYTF,Novacyt SA,10.260000228881836,True,2020.0,,,,,,,,,,
217,XSNX,Novaccess Global Inc,0.47099998593330383,False,2009.0,,12-26,03-11,5.0,5.0,6.0,6.0,12-26,03-11,17.848596769940286
218,NBY,NovaBay Pharmaceuticals Inc,0.5699999928474426,False,2009.0,,12-18,03-03,5.0,5.0,6.0,6.0,12-18,03-03,7.418742461151281
219,NTEI,Nova Tech Enterprises Inc,0.4000000059604645,True,2012.0,,,,,,,,,,
220,NVARF,Nova Royalty Corp,1.2100000381469727,True,2020.0,,,,,,,,,,
