,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
83,OSIS,OSI Systems Inc,85.40000153,FALSE,2009,,11-Apr,25-Jun,8,8,3,3,11-Apr,25-Jun,7.44834792
84,OSK,Oshkosh Corp,79.23000336,FALSE,2009,,26-Sep,10-Dec,6,6,5,5,26-Sep,10-Dec,12.05077789
85,ENEHF,Oshidori International Holdings Ltd,$0.05 ,TRUE,,'Date',,,,,,,,,
86,OSGCF,OSG Corp,14.72000027,TRUE,2016,,,,,,,,,,
87,OSEMF,Osem Investments Ltd,$20.51 ,TRUE,,No data fetched for symbol OSEMF using YahooDailyReader,,,,,,,,,
88,ORPOF,OSE Immunotherapeutics SA,$4.00 ,TRUE,,No data fetched for symbol ORPOF using YahooDailyReader,,,,,,,,,
89,OSCI,Osceola Gold Inc,0.021,TRUE,2012,,,,,,,,,,
90,OSKXF,Osaka Steel Co Ltd,$14.85 ,TRUE,,No data fetched for symbol OSKXF using YahooDailyReader,,,,,,,,,
91,OSGSY,Osaka Gas Co Ltd,37,TRUE,2014,,,,,,,,,,
92,OSGSF,Osaka Gas Co Ltd,19,TRUE,2013,,,,,,,,,,
93,ORYX,Oryx Technology Corp,0.017999999,FALSE,2009,,15-Sep,29-Nov,4,4,7,7,15-Sep,29-Nov,6.900964239
94,ORXPF,Oryx Petroleum Corp Ltd,0.055,TRUE,2013,,,,,,,,,,
95,ORVMF,Orvana Minerals Corp,0.200000003,FALSE,2009,,10-Dec,23-Feb,4,4,7,7,10-Dec,23-Feb,15.8690208
96,ORRTF,Ortoma AB,7.4854002,TRUE,2019,,,,,,,,,,
97,KIDS,OrthoPediatrics Corp,44.84000015,TRUE,2017,,,,,,,,,,
98,OFIX,Orthofix Medical Inc,36.36999893,FALSE,2009,,9-Jan,24-Mar,9,9,2,2,9-Jan,24-Mar,-0.444358246
99,ORTIF,Ortho Regenerative Technologies Inc,0.689999998,TRUE,2020,,,,,,,,,,
100,ORSUF,Orsu Metals Corp,0.270000011,FALSE,2009,,24-Jul,7-Oct,3,3,8,8,24-Jul,7-Oct,3.263904266
101,DOGEF,Orsted A/S,172.25,TRUE,2017,,,,,,,,,,
102,DNNGY,Orsted A/S,57.09000015,TRUE,2017,,,,,,,,,,
103,ORRF,Orrstown Financial Services Inc,15.89999962,FALSE,2009,,16-Mar,30-May,4,4,7,7,16-Mar,30-May,1.994731622
104,PLFF,Orpheum Property Inc,0.005,TRUE,2012,,,,,,,,,,
105,ORPH,Orphazyme AS,9.859999657,TRUE,2020,,,,,,,,,,
106,OZYMF,Orphazyme AS,10.64999962,TRUE,2019,,,,,,,,,,
107,ORPEF,Orpea SA,127.5,TRUE,2012,,,,,,,,,,
108,OROXF,Orosur Mining Inc,0.307999998,FALSE,2010,,2-Jul,15-Sep,5,5,5,5,2-Jul,15-Sep,21.2424454
109,ORRAF,Orora Ltd,1.99000001,TRUE,2014,,,,,,,,,,
110,ORRYY,Orora Ltd,10.10000038,TRUE,2015,,,,,,,,,,
111,ONVRF,Oronova Energy Inc,0.045400001,TRUE,2012,,,,,,,,,,
112,EMRRF,Orogen Royalties Inc,0.280000001,TRUE,2012,,,,,,,,,,
113,OROCF,Orocobre Ltd,2.49000001,FALSE,2009,,1-Nov,15-Jan,4,4,7,7,1-Nov,15-Jan,13.22452308
114,ORRCF,Oroco Resource Corp,1.100000024,TRUE,2012,,,,,,,,,,
115,WRPSF,Oro X Mining Corp,0.558799982,TRUE,2014,,,,,,,,,,
116,OROE,Oro East Mining Inc,$0.01 ,TRUE,,No data fetched for symbol OROE using YahooDailyReader,,,,,,,,,
117,ORMIF,Orminex Ltd,$0.01 ,TRUE,,No data fetched for symbol ORMIF using YahooDailyReader,,,,,,,,,
118,ORA,Ormat Technologies Inc,74.98999786,FALSE,2009,,6-Aug,20-Oct,7,7,4,4,26-Aug,9-Nov,6.37069226
119,ORRLF,Orla Mining Ltd,4.742300034,TRUE,2017,,,,,,,,,,
120,ORKLY,Orkla ASA,9.539999962,FALSE,2010,,1-Mar,15-May,6,6,4,4,11-Aug,25-Oct,3.404393631
121,ORKLF,Orkla ASA,9.614999771,TRUE,2012,,,,,,,,,,
122,ORXCF,ORIX Corp,15.35000038,FALSE,2010,,23-Feb,8-May,4,4,6,6,30-Aug,13-Nov,6.910871753
123,IX,ORIX Corp,74.62999725,FALSE,2009,,24-Aug,7-Nov,6,6,5,5,24-Aug,7-Nov,7.431381532
124,ORSN,Orisun Acquisition Corp,8.56000042,TRUE,2019,,,,,,,,,,
125,ORINY,Orion Oyj,22.20000076,TRUE,2014,,,,,,,,,,
126,ORINF,Orion Oyj,43.542099,TRUE,2013,,,,,,,,,,
127,ORONF,Orion Nutraceuticals Inc,0.233549997,TRUE,2019,,,,,,,,,,
128,ORN,Orion Group Holdings Inc,3.99000001,FALSE,2009,,2-Oct,16-Dec,3,3,8,8,2-Oct,16-Dec,4.764913513
129,OEC,Orion Engineered Carbons SA,14.39999962,TRUE,2014,,,,,,,,,,
130,OESX,Orion Energy Systems Inc,8.289999962,FALSE,2009,,7-Nov,21-Jan,5,5,6,6,7-Nov,21-Jan,16.27246995
131,OODH,Orion Diversified Holding Co Inc,0.006,TRUE,2012,,,,,,,,,,
132,ORIOY,Oriola Corp,$37.39 ,TRUE,,No data fetched for symbol ORIOY using YahooDailyReader,,,,,,,,,
133,ORNQF,Orinoco Gold Ltd,$0.05 ,TRUE,,No data fetched for symbol ORNQF using YahooDailyReader,,,,,,,,,
134,OACQF,Origo Acquisition Corp,$19.00 ,TRUE,,No data fetched for symbol OACQF using YahooDailyReader,,,,,,,,,
135,OCLN,OriginClear Inc,0.024700001,FALSE,2009,,15-Dec,28-Feb,4,4,7,7,15-Dec,28-Feb,-19.71486612
136,OSTO,Original Sixteen to One Mine Inc,0.071999997,TRUE,2012,,,,,,,,,,
137,ORHOF,Origin House,$4.05 ,TRUE,,No data fetched for symbol ORHOF using YahooDailyReader,,,,,,,,,
138,ORENF,Origin Enterprises PLC,3.349999905,TRUE,2013,,,,,,,,,,
139,OGFGY,Origin Energy Ltd,3.460000038,TRUE,2012,,,,,,,,,,
140,OGFGF,Origin Energy Ltd,4.099999905,TRUE,2011,,,,,,,,,,
141,OBNK,Origin Bancorp Inc,25.71999931,TRUE,2018,,,,,,,,,,
142,SEED,Origin Agritech Ltd,9.590000153,FALSE,2009,,15-Sep,29-Nov,5,5,6,6,15-Sep,29-Nov,5.927885373
143,ORGN,Origen Financial Inc,$0.12 ,TRUE,,No data fetched for symbol ORGN using YahooDailyReader,,,,,,,,,
144,ORFLY,Oriflame Cosmetics SA,$16.65 ,TRUE,,No data fetched for symbol ORFLY using YahooDailyReader,,,,,,,,,
145,OFLMF,Oriflame Cosmetics AB,$27.60 ,TRUE,,'Date',,,,,,,,,
146,ORWHF,Oriental Watch Holdings Ltd,0.200000003,TRUE,2014,,,,,,,,,,
147,OPRGF,Oriental Press Group Ltd,$0.11 ,TRUE,,'Date',,,,,,,,,
148,CQGU,Oriental Magic Soup Inc,$0.95 ,TRUE,,No data fetched for symbol CQGU using YahooDailyReader,,,,,,,,,
149,OLCLY,Oriental Land Co Ltd,32.84999847,TRUE,2012,,,,,,,,,,
150,OLCLF,Oriental Land Co Ltd,143.0500031,TRUE,2013,,,,,,,,,,
151,ORHLF,Oriental Holdings Bhd,$1.55 ,TRUE,,No data fetched for symbol ORHLF using YahooDailyReader,,,,,,,,,
152,OROVY,Orient Overseas (International) Ltd,34.72000122,FALSE,2009,,11-Jul,24-Sep,6,6,5,5,9-Sep,23-Nov,0.126611384
153,OROVF,Orient Overseas (International) Ltd,6.789999962,TRUE,2013,,,,,,,,,,
154,OCLDY,Orica Ltd,12.32999992,TRUE,2012,,,,,,,,,,
155,OCLDF,Orica Ltd,11.13000011,FALSE,2010,,29-Sep,13-Dec,5,5,5,5,15-Dec,28-Feb,2.385717969
156,ORIC,ORIC Pharmaceuticals Inc,26,TRUE,2020,,,,,,,,,,
157,ORSHF,Orian SH.M. Ltd,5.973700047,TRUE,2019,,,,,,,,,,
158,ORHB,ORHub Inc,0.0244,FALSE,2009,,5-Jun,19-Aug,2,2,7,7,5-Jun,19-Aug,-56.99891839
159,ORGS,Orgenesis Inc,4.730000019,TRUE,2012,,,,,,,,,,
160,OGOFF,Organto Foods Inc,0.118199997,TRUE,2013,,,,,,,,,,
161,ONVO,Organovo Holdings Inc,8.93999958,TRUE,2012,,,,,,,,,,
162,ORGO,Organogenesis Holdings Inc,4.699999809,TRUE,2017,,,,,,,,,,
163,ORGAF,Organo Corp,$11.85 ,TRUE,,No data fetched for symbol ORGAF using YahooDailyReader,,,,,,,,,
164,ONZBF,Organizacion Soriana SAB de CV,0.689999998,FALSE,2010,,27-Feb,12-May,1,1,9,9,27-Feb,12-May,-2.512445517
165,OGZSY,Organizacion Soriana SAB de CV,$13.40 ,TRUE,,No data fetched for symbol OGZSY using YahooDailyReader,,,,,,,,,
166,OCVLF,Organizacion Cultiba SAB de CV,$1.73 ,TRUE,,No data fetched for symbol OCVLF using YahooDailyReader,,,,,,,,,
167,BNRJF,OrganiMax Nutrient Corp,0.122400001,TRUE,2012,,,,,,,,,,
168,OGI,OrganiGram Holdings Inc,1.129999995,TRUE,2019,,,,,,,,,,
169,BPSR,Organicell Regenerative Medicine Inc,0.150000006,TRUE,2016,,,,,,,,,,
170,OGSM,Organic Sales and Marketing Inc,0.079999998,FALSE,2009,,6-Jan,21-Mar,6,6,5,5,6-Jan,21-Mar,17.61215074
171,OGNT,Organa Tech Gp New,0.00515,TRUE,2014,,,,,,,,,,
172,ORZCF,Orezone Gold Corp,0.709999979,FALSE,2009,,5-Jul,18-Sep,5,5,6,6,5-Jul,18-Sep,6.149946906
173,ORXOY,Orexo AB,5.5,TRUE,2018,,,,,,,,,,
174,ORXOF,Orexo AB,6.099999905,TRUE,2013,,,,,,,,,,
175,OREXQ,Orexigen Therapeutics Inc,$0.01 ,TRUE,,No data fetched for symbol OREXQ using YahooDailyReader,,,,,,,,,
176,ORMNF,Orex Minerals Inc,0.134000003,TRUE,2013,,,,,,,,,,
177,EORXF,Orex Exploration Inc,$0.03 ,TRUE,,'Date',,,,,,,,,
178,ORESF,Orestone Mining Corp,0.050000001,TRUE,2020,,,,,,,,,,
179,ORPB,Oregon Pacific Bancorp,4.400000095,FALSE,2009,,22-Mar,5-Jun,5,5,6,6,22-Mar,5-Jun,10.04392578
180,ORBN,Oregon Bancorp Inc,38.75,FALSE,2009,,9-Jul,22-Sep,5,5,6,6,9-Jul,22-Sep,6.724119393
181,ORFDF,Orefinders Resources Inc,0.119999997,TRUE,2016,,,,,,,,,,
182,OREAF,Orea Mining Corp,0.090000004,FALSE,2009,,10-Nov,24-Jan,5,5,6,6,10-Nov,24-Jan,15.33967117
183,ORXE,Ore Holdings Inc,$0.19 ,TRUE,,'Date',,,,,,,,,
184,ORVRF,Orchid Ventures Inc,0.03091,TRUE,2019,,,,,,,,,,
185,ORC,Orchid Island Capital Inc,5.599999905,TRUE,2013,,,,,,,,,,
186,ORTX,Orchard Therapeutics PLC,4.320000172,TRUE,2018,,,,,,,,,,
187,CANWF,Orca Gold Inc,0.460000008,FALSE,2009,,21-Nov,4-Feb,5,5,6,6,21-Nov,4-Feb,8.215491639
188,ORXGF,Orca Energy Group Inc,4.340000153,FALSE,2009,,20-Dec,5-Mar,8,7,3,4,13-Dec,26-Feb,6.114211984
189,OSAT,Orbsat Corp,2.25,FALSE,2009,,17-Feb,2-May,6,6,5,5,17-Feb,2-May,6.151041856
190,ORBK,Orbotech Ltd,$65.77 ,TRUE,,No data fetched for symbol ORBK using YahooDailyReader,,,,,,,,,
191,OEG,Orbital Energy Group Inc,0.772499979,FALSE,2009,,24-Dec,9-Mar,3,3,6,6,24-Dec,9-Mar,38.22360169
192,OBTEF,Orbital Corp Ltd,0.795000017,TRUE,2012,,,,,,,,,,
193,OA,Orbital ATK Inc,134.5,TRUE,2012,,,,,,,,,,
194,ORFR,ORBIT/FR Inc,651.8430176,TRUE,2012,,,,,,,,,,
195,ORBT,Orbit International Corp,5.400000095,FALSE,2009,,21-Oct,4-Jan,6,6,5,5,21-Oct,4-Jan,5.933844204
196,OBGRF,Orbit Garant Drilling Inc,0.730000019,FALSE,2010,,3-Dec,16-Feb,5,5,5,5,3-Dec,16-Feb,6.516727938
197,MXCHY,Orbia Advance Corp SAB de CV,4.929999828,TRUE,2012,,,,,,,,,,
198,MXCHF,Orbia Advance Corp SAB de CV,1.789999962,TRUE,2011,,,,,,,,,,
199,ORBC,ORBCOMM Inc,6.099999905,FALSE,2009,,3-May,17-Jul,6,6,5,5,3-May,17-Jul,9.717027724
200,OSUR,OraSure Technologies Inc,12.14999962,FALSE,2009,,5-Nov,19-Jan,6,6,5,5,5-Nov,19-Jan,7.634233179
201,OSCMY,Orascom Investment Holding,$0.80 ,TRUE,,'Date',,,,,,,,,
202,ORHK,Orangehook Inc,0.810000002,TRUE,2017,,,,,,,,,,
203,FNCTF,Orange SA,12.38000011,FALSE,2009,,6-Sep,20-Nov,4,4,7,7,6-Sep,20-Nov,3.841078359
204,ORAN,Orange SA,12.35000038,FALSE,2009,,30-Aug,13-Nov,4,4,7,7,3-Sep,17-Nov,2.886732983
205,PTTWF,Orange Polska SA,1.649999976,TRUE,2013,,,,,,,,,,
206,OCBB,Orange County Business Bank,$11.50 ,TRUE,,'Date',,,,,,,,,
207,OCBI,Orange County Bancorp Inc,25.25,FALSE,2009,,19-Jul,2-Oct,7,6,4,5,20-Jul,3-Oct,1.902088477
208,MBSRY,Orange Belgium SA,$4.01 ,TRUE,,No data fetched for symbol MBSRY using YahooDailyReader,,,,,,,,,
209,MBISF,Orange Belgium SA,$20.33 ,TRUE,,No data fetched for symbol MBISF using YahooDailyReader,,,,,,,,,
210,ORNC,Oranco Inc,0.579999983,FALSE,2009,,15-May,29-Jul,4,4,5,5,15-May,29-Jul,7.753286241
211,ORMP,Oramed Pharmaceuticals Inc,2.519999981,FALSE,2009,,18-Mar,1-Jun,3,3,8,8,18-Mar,1-Jun,14.80567926
212,OGEN,Oragenics Inc,0.469999999,FALSE,2009,,29-Dec,14-Mar,7,7,4,4,29-Dec,14-Mar,9.090910982
213,OECCF,Oracle Energy Corp,0.0111,TRUE,2013,,,,,,,,,,
214,OCLCF,Oracle Corp Japan,106.1500015,TRUE,2013,,,,,,,,,,
215,ORCL,Oracle Corp,56.25,FALSE,2009,,17-Dec,2-Mar,9,9,2,2,17-Dec,2-Mar,5.470893126
216,TLXPF,Ora Gold Ltd,0.029999999,TRUE,2018,,,,,,,,,,
217,ESGFF,Ora Banda Mining Ltd,0.209999993,TRUE,2016,,,,,,,,,,
218,GFKRF,Opus One Gold Corp,0.059999999,FALSE,2009,,11-Jun,25-Aug,2,2,9,9,11-Jun,25-Aug,16.11111047
219,OPUS,Opus Magnum Ameris Inc,0.007,TRUE,2012,,,,,,,,,,
220,OUNLF,Opus International Consultants Ltd,$0.66 ,TRUE,,No data fetched for symbol OUNLF using YahooDailyReader,,,,,,,,,
221,OPPXF,Opus Group AB,1.179999948,TRUE,2013,,,,,,,,,,
222,OPB,Opus Bank,$19.49 ,TRUE,,No data fetched for symbol OPB using YahooDailyReader,,,,,,,,,
223,RKNEF,Optiva Inc,31.5,FALSE,2010,,22-Aug,5-Nov,3,3,7,7,22-Aug,5-Nov,8.405424294
224,OSIMF,Optiscan Imaging Ltd,$0.09 ,TRUE,,'Date',,,,,,,,,
225,OPCH,Option Care Health Inc,15.56999969,FALSE,2009,,7-Apr,21-Jun,5,5,6,6,7-Apr,21-Jun,15.42315448
226,OPTN,OptiNose Inc,4.849999905,TRUE,2017,,,,,,,,,,
227,OPHC,OptimumBank Holdings Inc,3.130000114,FALSE,2009,,20-Jul,3-Oct,7,7,4,4,20-Jul,3-Oct,1.381752096
228,OPVLF,Optimum Ventures Ltd,0.284999996,TRUE,2020,,,,,,,,,,
229,OSIN,Optimum Source International Ltd,0.050000001,TRUE,2012,,,,,,,,,,
230,OPRX,OptimizeRx Corp,21.85000038,FALSE,2009,,9-Mar,23-May,7,7,4,4,9-Mar,23-May,11.91300049
231,OPGX,Optigenex Inc,1,TRUE,2012,,,,,,,,,,
232,OCC,Optical Cable Corp,2.859999895,FALSE,2009,,22-Dec,7-Mar,7,7,4,4,22-Dec,7-Mar,8.675373106
233,OPBXF,OptiBiotix Health PLC,0.839999974,TRUE,2015,,,,,,,,,,
234,OBAS,Optibase Ltd,11.03999996,FALSE,2009,,15-Apr,29-Jun,5,5,6,6,15-Apr,29-Jun,8.395012622
235,CKDXF,Opthea Ltd,1.610000014,TRUE,2012,,,,,,,,,,
236,OPT,Opthea Ltd,12.85999966,TRUE,2020,,,,,,,,,,
237,OPXS,Optex Systems Holdings Inc,1.940000057,FALSE,2010,,19-Nov,2-Feb,5,5,5,5,19-Nov,2-Feb,13.70260344
238,OPTI,Optec International Inc,0.052549999,TRUE,2016,,,,,,,,,,
239,OPST,OPT Sciences Corp.,22.29999924,FALSE,2009,,22-Dec,7-Mar,9,9,2,2,22-Dec,7-Mar,9.067081338
240,OPSSF,Opsens Inc,0.754000008,TRUE,2012,,,,,,,,,,
241,OSGFF,OpSec Security Group PLC,$0.80 ,TRUE,,No data fetched for symbol OSGFF using YahooDailyReader,,,,,,,,,
242,OPTY,Opportunity Management Co Inc,$0.15 ,TRUE,,No data fetched for symbol OPTY using YahooDailyReader,,,,,,,,,
243,OPY,Oppenheimer Holdings Inc,28.90999985,FALSE,2009,,3-Oct,17-Dec,7,7,4,4,4-Oct,18-Dec,8.538098542
244,OPWR,Opower Inc,$10.29 ,TRUE,,'Date',,,,,,,,,
245,OPRT,Oportun Financial Corp,16.62000084,TRUE,2019,,,,,,,,,,
246,OPK,OPKO Health Inc,3.829999924,FALSE,2009,,6-May,20-Jul,8,8,3,3,6-May,20-Jul,13.31336824
247,OPNT,Opiant Pharmaceuticals Inc,7.980000019,FALSE,2009,,9-Jul,22-Sep,4,4,7,7,9-Jul,22-Sep,16.88913363
248,SUFF,Ophir Resources Co,0.0251,TRUE,2012,,,,,,,,,,
249,KPZIF,Ophir Gold Corp,0.128399998,TRUE,2015,,,,,,,,,,
250,OPHRY,Ophir Energy PLC,$1.48 ,TRUE,,No data fetched for symbol OPHRY using YahooDailyReader,,,,,,,,,
251,OPGYF,Ophir Energy PLC,$0.73 ,TRUE,,No data fetched for symbol OPGYF using YahooDailyReader,,,,,,,,,
