,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
80,WOPEF,Woodside Petroleum Ltd,14.9399995803833,False,2010.0,,12-16,03-01,6.0,4.0,4.0,6.0,12-12,02-25,3.0371740118694577
81,WDFN,Woodlands Financial Services Co,25.850000381469727,False,2009.0,,07-12,09-25,7.0,6.0,4.0,5.0,09-22,12-06,7.784227540840994
82,WDBG,Woodbrook Group Holdings Inc,0.4000000059604645,False,2009.0,,07-16,09-29,3.0,3.0,8.0,8.0,07-16,09-29,-35.40531803748919
83,WBQNL,Woodbridge Liquidation Trust,14.0,True,2020.0,,,,,,,,,,
84,WDGJY,Wood Group (John) PLC,5.670000076293945,True,2018.0,,,,,,,,,,
85,WDGJF,Wood Group (John) PLC,3.559999942779541,False,2010.0,,02-13,04-28,8.0,8.0,2.0,2.0,12-28,03-13,4.7303099051322075
86,WHHT,Wonhe High-Tech International Inc,0.009999999776482582,True,2012.0,,,,,,,,,,
87,WKKHF,Wong's Kong King International (Holdings) Ltd,$0.08 ,True,,No data fetched for symbol WKKHF using YahooDailyReader,,,,,,,,,
88,WNGFF,Wong's International Holdings Ltd,$0.32 ,True,,No data fetched for symbol WNGFF using YahooDailyReader,,,,,,,,,
89,WIEI,Wonder International Education & Investment Group,$0.04 ,True,,No data fetched for symbol WIEI using YahooDailyReader,,,,,,,,,
90,WWW,Wolverine World Wide Inc,28.600000381469727,False,2009.0,,07-08,09-21,8.0,8.0,3.0,3.0,07-08,09-21,3.9593876307058613
91,WEIIF,Wolverine Energy and Infrastructure Inc,0.33237001299858093,True,2019.0,,,,,,,,,,
92,WBKC,Wolverine Bancorp Inc,$43.50 ,True,,'Date',,,,,,,,,
93,WTKWY,Wolters Kluwer NV,85.81999969482422,False,2009.0,,02-28,05-13,7.0,7.0,4.0,4.0,05-26,08-09,4.9110560442070135
94,WOLTF,Wolters Kluwer NV,82.24939727783203,False,2010.0,,07-15,09-28,8.0,8.0,2.0,2.0,12-19,03-04,4.721083813903518
95,WLFDY,Wolford AG,1.4299999475479126,True,2012.0,,,,,,,,,,
96,WLFDF,Wolford AG,$29.68 ,True,,'Date',,,,,,,,,
97,WLFFF,Wolfden Resources Corp,0.14993999898433685,True,2017.0,,,,,,,,,,
98,WFMRF,Wolf Minerals Ltd,$6.00 ,True,,No data fetched for symbol WFMRF using YahooDailyReader,,,,,,,,,
99,WNS,WNS (Holdings) Ltd,68.0199966430664,False,2009.0,,06-24,09-07,6.0,6.0,5.0,5.0,06-24,09-07,10.926562518427767
100,WMFWF,WMF AG,$74.22 ,True,,No data fetched for symbol WMFWF using YahooDailyReader,,,,,,,,,
101,WHLX,WLMG Holding Inc,0.05000000074505806,True,2012.0,,,,,,,,,,
102,WZZZY,Wizz Air Holdings PLC,15.649999618530273,True,2017.0,,,,,,,,,,
103,WZZAF,Wizz Air Holdings PLC,58.474998474121094,True,2017.0,,,,,,,,,,
104,WIZP,Wize Pharma Inc,0.1599999964237213,True,2012.0,,,,,,,,,,
105,WIZD,Wizard Entertainment Inc,0.9900000095367432,True,2013.0,,,,,,,,,,
106,WIX,Wix.com Ltd,256.6700134277344,True,2013.0,,,,,,,,,,
107,WIGBY,WiseTech Global Ltd,13.319999694824219,True,2019.0,,,,,,,,,,
108,WTCHF,WiseTech Global Ltd,18.90999984741211,True,2017.0,,,,,,,,,,
109,WISM,Wiseman Global Ltd,4.5,True,2019.0,,,,,,,,,,
110,WKEY,WISeKey International Holding Ltd,5.949999809265137,True,2019.0,,,,,,,,,,
111,WSKEF,WISeKey International Holding Ltd,1.899999976158142,True,2017.0,,,,,,,,,,
112,WETF,WisdomTree Investments Inc,4.239999771118164,False,2009.0,,10-14,12-28,6.0,6.0,5.0,5.0,10-14,12-28,10.403541023485202
113,WIRX,Wireless Xcessories Group Inc,0.009999999776482582,False,2009.0,,02-19,05-04,4.0,4.0,7.0,7.0,02-19,05-04,5.7082869681986175
114,WTT,Wireless Telecom Group Inc,1.5299999713897705,False,2009.0,,10-22,01-05,6.0,6.0,5.0,5.0,10-22,01-05,11.497085661434305
115,WDSL,Wireless Data Solutions Inc,0.1469999998807907,True,2012.0,,,,,,,,,,
116,WRCDF,Wirecard AG,0.7200000286102295,True,2012.0,,,,,,,,,,
117,WCAGY,Wirecard AG,0.3440000116825104,True,2015.0,,,,,,,,,,
118,WIT,Wipro Ltd,5.059999942779541,False,2009.0,,08-22,11-05,8.0,8.0,3.0,3.0,08-22,11-05,5.104293089925543
119,WTFC,Wintrust Financial Corp,54.7599983215332,False,2009.0,,10-27,01-10,9.0,7.0,2.0,4.0,10-27,01-10,4.560872310730993
120,FUR,Winthrop Realty Trust Inc,$9.33 ,True,,'Date',,,,,,,,,
121,WSPS,Winter Sports Inc,"$30,000.00 ",True,,No data fetched for symbol WSPS using YahooDailyReader,,,,,,,,,
122,WISRF,Winston Resources Inc,$0.55 ,True,,No data fetched for symbol WISRF using YahooDailyReader,,,,,,,,,
123,WPHM,Winston Pharmaceuticals Inc,0.07999999821186066,False,2009.0,,05-29,08-12,1.0,1.0,10.0,10.0,05-29,08-12,26.826923038298602
124,WGMCF,Winston Gold Corp,0.12229999899864197,True,2016.0,,,,,,,,,,
125,HELOF,Winshear Gold Corp,0.06261000037193298,True,2012.0,,,,,,,,,,
126,WINSF,Wins Finance Holdings Inc,4.329999923706055,True,2020.0,,,,,,,,,,
127,WIPKF,Winpak Ltd,32.33000183105469,True,2012.0,,,,,,,,,,
128,WGO,Winnebago Industries Inc,50.2400016784668,False,2009.0,,04-19,07-03,7.0,7.0,4.0,4.0,04-19,07-03,6.661422741669627
129,WNMLA,Winmill & Co Inc,0.699999988079071,False,2009.0,,03-18,06-01,4.0,4.0,7.0,7.0,03-18,06-01,2.6444463919563983
130,WINA,Winmark Corp,178.39999389648438,False,2009.0,,06-01,08-15,6.0,5.0,5.0,6.0,06-01,08-15,9.118091224177997
131,WELX,Winland Holdings Corp,1.850000023841858,False,2009.0,,10-24,01-07,4.0,4.0,7.0,7.0,10-24,01-07,8.974760715068781
132,WINH,Winha International Group Ltd,0.20000000298023224,True,2014.0,,,,,,,,,,
133,WING,Wingstop Inc,129.0,True,2015.0,,,,,,,,,,
134,WTHEF,Wing Tai Holdings Ltd,$1.44 ,True,,No data fetched for symbol WTHEF using YahooDailyReader,,,,,,,,,
135,WONCF,Wing On Co International Ltd,$2.95 ,True,,No data fetched for symbol WONCF using YahooDailyReader,,,,,,,,,
136,WINT,Windtree Therapeutics Inc,6.539999961853027,False,2009.0,,01-31,04-15,4.0,4.0,7.0,7.0,01-31,04-15,1.6644943372663814
137,WINMQ,Windstream Holdings Inc,0.07900000363588333,False,2009.0,,07-13,09-26,4.0,4.0,7.0,7.0,07-13,09-26,1.1804756322945869
138,WRLC,Windrock LD Co,318.0,True,2020.0,,,,,,,,,,
139,WGEI,WindGen Energy Inc,0.005499999970197678,True,2012.0,,,,,,,,,,
140,WINKF,Windfall Geotek Inc,0.05000000074505806,True,2020.0,,,,,,,,,,
141,WWPW,Wind Works Power Corp.,0.00800000037997961,False,2009.0,,04-07,06-21,3.0,3.0,8.0,8.0,04-07,06-21,-3.272109690654169
142,WMGEF,Winchester Minerals & Gold Exploration Ltd,0.03999999910593033,True,2020.0,,,,,,,,,,
143,WNCH,Winchester International Resorts Inc,$0.01 ,True,,No data fetched for symbol WNCH using YahooDailyReader,,,,,,,,,
144,WCHS,Winchester Holding Group,3.0,True,2013.0,,,,,,,,,,
145,WCHEF,Winchester Energy Ltd,0.029999999329447746,True,2019.0,,,,,,,,,,
146,WNCNF,Wincanton PLC,$3.33 ,True,,No data fetched for symbol WNCNF using YahooDailyReader,,,,,,,,,
147,WBEMF,Winbond Electronics Corp,$2.15 ,True,,'Date',,,,,,,,,
148,WIMI,WiMi Hologram Cloud Inc,6.320000171661377,True,2020.0,,,,,,,,,,
149,WMXCF,Wiluna Mining Corp Ltd,1.25,True,2020.0,,,,,,,,,,
150,WLTNF,Wilton Resources Inc,0.27320000529289246,True,2016.0,,,,,,,,,,
151,WCRE,Wilson Creek Mining Corp,$1.01 ,True,,No data fetched for symbol WCRE using YahooDailyReader,,,,,,,,,
152,WBYLF,Wilson Bayly Holmes-Ovcon Ltd,$12.50 ,True,,No data fetched for symbol WBYLF using YahooDailyReader,,,,,,,,,
153,WBHC,Wilson Bank Holding Co,24.65999984741211,True,2016.0,,,,,,,,,,
154,WLSE,Wilshire Enterprises Inc,$3.35 ,True,,'Date',,,,,,,,,
155,WIBC,Wilshire Bancorp Inc,$10.74 ,True,,'Date',,,,,,,,,
156,WMGTF,Wilmington PLC,1.2868200540542603,True,2017.0,,,,,,,,,,
157,WLMIY,Wilmar International Ltd,32.630001068115234,False,2010.0,,08-22,11-05,7.0,7.0,3.0,3.0,08-22,11-05,3.898175916694644
158,WLMIF,Wilmar International Ltd,3.1700000762939453,False,2010.0,,09-24,12-08,5.0,5.0,5.0,5.0,09-24,12-08,3.1887513956806286
159,WSC,WillScot Mobile Mini Holdings Corp,21.450000762939453,True,2015.0,,,,,,,,,,
160,CANSF,Willow Biosciences Inc,0.43459999561309814,True,2012.0,,,,,,,,,,
161,WHCA,Williston Holding Co,0.3499999940395355,True,2013.0,,,,,,,,,,
162,WLTW,Willis Towers Watson PLC,199.39999389648438,False,2009.0,,04-05,06-19,7.0,7.0,4.0,4.0,04-05,06-19,5.469815651247448
163,WLFC,Willis Lease Finance Corp,28.6299991607666,False,2009.0,,09-20,12-04,7.0,7.0,4.0,4.0,09-20,12-04,11.743908616063099
164,WSM,Williams-Sonoma Inc,107.70999908447266,False,2009.0,,03-22,06-05,6.0,6.0,5.0,5.0,01-30,04-14,9.249691501311188
165,WPZ,Williams Partners LP,47.369998931884766,True,2012.0,,,,,,,,,,
166,WMSI,Williams Industries Inc,2.25,False,2009.0,,07-09,09-22,5.0,5.0,6.0,6.0,07-09,09-22,5.846028749867233
167,WLMS,Williams Industrial Services Group Inc,1.7549999952316284,True,2018.0,,,,,,,,,,
168,WMGPF,Williams Grand Prix Holdings PLC,26.200000762939453,True,2017.0,,,,,,,,,,
169,WPRXF,Williams Grand Prix Holdings PLC,$19.50 ,True,,No data fetched for symbol WPRXF using YahooDailyReader,,,,,,,,,
170,WMB,Williams Companies Inc,20.34000015258789,False,2009.0,,03-07,05-21,7.0,7.0,4.0,4.0,03-07,05-21,7.374975209990205
171,WMCB,Williamette Community Bank,8.930000305175781,False,2009.0,,02-24,05-09,4.0,4.0,7.0,7.0,02-24,05-09,1.4458946922909093
172,WMPN,William Penn Bancorp Inc,34.5,False,2009.0,,11-13,01-27,7.0,7.0,4.0,4.0,11-13,01-27,6.650482199511626
173,WLH,William Lyon Homes,$24.37 ,True,,No data fetched for symbol WLH using YahooDailyReader,,,,,,,,,
174,WIMHY,William Hill PLC,14.199999809265137,True,2014.0,,,,,,,,,,
175,WIMHF,William Hill PLC,3.5399999618530273,False,2010.0,,08-24,11-07,6.0,6.0,4.0,4.0,11-30,02-13,5.5066258426778445
176,SADL,William H Sadlier Inc,25.0,False,2009.0,,04-14,06-28,6.0,6.0,5.0,5.0,10-24,01-07,5.034916517403187
177,WLDN,Willdan Group Inc,37.279998779296875,False,2009.0,,08-06,10-20,7.0,7.0,4.0,4.0,08-06,10-20,16.013815709722387
178,WGRP,Willbros Group Inc,0.5910000205039978,True,2012.0,,,,,,,,,,
179,WVVI,Willamette Valley Vineyards Inc,6.570000171661377,False,2009.0,,03-14,05-28,6.0,6.0,5.0,5.0,03-14,05-28,7.416912624332478
180,WHLM,Wilhelmina International Inc,3.5799999237060547,False,2009.0,,05-15,07-29,4.0,4.0,7.0,7.0,05-15,07-29,8.237281169826183
181,WLLSF,Wilh. Wilhelmsen Holding ASA,15.949999809265137,True,2017.0,,,,,,,,,,
182,WLHSF,Wilh. Wilhelmsen Holding ASA,$21.25 ,True,,No data fetched for symbol WLHSF using YahooDailyReader,,,,,,,,,
183,WLXMF,Wilex AG,$1.08 ,True,,No data fetched for symbol WLXMF using YahooDailyReader,,,,,,,,,
184,HWTHF,Wildsky Resources Inc,0.14000000059604645,False,2010.0,,11-10,01-24,5.0,5.0,5.0,5.0,11-10,01-24,-54.01586808424931
185,WRD,WildHorse Resource Development Corp,16.969999313354492,True,2016.0,,,,,,,,,,
186,WLDFF,Wildflower Brands Inc,0.12099999934434891,True,2017.0,,,,,,,,,,
187,WDCTF,Wildcat resources Ltd,$0.12 ,True,,No data fetched for symbol WDCTF using YahooDailyReader,,,,,,,,,
188,DMQHF,WildBrain Ltd,$2.63 ,True,,No data fetched for symbol DMQHF using YahooDailyReader,,,,,,,,,
189,WLDBF,WildBrain Ltd,1.3672000169754028,True,2012.0,,,,,,,,,,
190,WBRE,Wild Brush Energy Inc,0.008999999612569809,True,2012.0,,,,,,,,,,
191,WSFT,Wikisoft Corp,2.25,True,2012.0,,,,,,,,,,
192,WIHLY,Wihlborgs Fastigheter AB,18.170000076293945,True,2014.0,,,,,,,,,,
193,WBRBY,Wienerberger AG,5.650000095367432,False,2009.0,,11-12,01-26,10.0,10.0,1.0,1.0,11-12,01-26,8.90374524645915
194,WBRBF,Wienerberger AG,18.139799118041992,True,2012.0,,,,,,,,,,
195,WYY,WidePoint Corp,6.909999847412109,False,2009.0,,09-19,12-03,7.0,7.0,4.0,4.0,09-19,12-03,13.64642500598414
196,WOW,WideOpenWest Inc,7.260000228881836,True,2017.0,,,,,,,,,,
197,ISEYF,Wi2Wi Corp,0.027000000700354576,True,2012.0,,,,,,,,,,
198,WGLD,Whole Gold International Group Holding Co,$0.01 ,True,,No data fetched for symbol WGLD using YahooDailyReader,,,,,,,,,
199,WFM,Whole Foods Market Inc,$41.99 ,True,,'Date',,,,,,,,,
200,FREE,Whole Earth Brands Inc,8.0,True,2019.0,,,,,,,,,,
201,WHZT,Whiting USA Trust II,0.07999999821186066,True,2016.0,,,,,,,,,,
202,WHXT,Whiting USA Trust I,$0.06 ,True,,No data fetched for symbol WHXT using YahooDailyReader,,,,,,,,,
203,WLL,Whiting Petroleum Corp,18.190000534057617,False,2009.0,,01-29,04-13,8.0,8.0,3.0,3.0,01-29,04-13,-85.3142071001888
204,WSR,Whitestone REIT,7.739999771118164,False,2010.0,,09-16,11-30,5.0,5.0,5.0,5.0,09-13,11-27,5.19973535003681
205,WHF,WhiteHorse Finance Inc,13.449999809265137,True,2012.0,,,,,,,,,,
206,WHITF,Whitehaven Coal Ltd,0.8999999761581421,False,2010.0,,12-02,02-15,3.0,3.0,7.0,7.0,12-02,02-15,-14.42556974564282
207,SPGYF,Whitecap Resources Inc,2.619999885559082,False,2009.0,,08-31,11-14,6.0,6.0,5.0,5.0,08-31,11-14,13.091496276245602
208,WRMCF,White Rock Minerals Ltd,0.36000001430511475,True,2020.0,,,,,,,,,,
209,WRIV,White River Bancshares Company,55.0,True,2019.0,,,,,,,,,,
210,WTM,White Mountains Insurance Group Ltd,961.280029296875,False,2009.0,,09-27,12-11,8.0,8.0,3.0,3.0,09-27,12-11,4.626965548326778
211,TNMLF,White Metal Resources Corp,0.04315999895334244,True,2013.0,,,,,,,,,,
212,WLAB,White Label Liquid Inc,0.02810000069439411,False,2010.0,,03-14,05-28,4.0,4.0,6.0,6.0,03-14,05-28,11.544097954313498
213,WHGOF,White Gold Corp,0.6050000190734863,True,2017.0,,,,,,,,,,
214,WECFY,White Energy Co Ltd,$0.22 ,True,,No data fetched for symbol WECFY using YahooDailyReader,,,,,,,,,
215,WECFF,White Energy Co Ltd,0.10000000149011612,False,2010.0,,05-25,08-08,3.0,3.0,7.0,7.0,05-25,08-08,15.661360822199926
216,WTBDY,Whitbread PLC,10.010000228881836,True,2013.0,,,,,,,,,,
217,WTBCF,Whitbread PLC,40.91899871826172,True,2012.0,,,,,,,,,,
218,WGXLF,Whistler Gold Exploration Inc,$0.03 ,True,,No data fetched for symbol WGXLF using YahooDailyReader,,,,,,,,,
219,WSBHF,Whistler Blackcomb Holdings Inc,$28.05 ,True,,No data fetched for symbol WSBHF using YahooDailyReader,,,,,,,,,
220,WHSPF,Whispir Ltd,2.2799999713897705,True,2020.0,,,,,,,,,,
221,WHR,Whirlpool Corp,192.91000366210938,False,2009.0,,11-13,01-27,6.0,6.0,5.0,5.0,11-13,01-27,5.364923107550426
222,TVTV,WhereverTV Broadcasting Corp,0.11999999731779099,True,2012.0,,,,,,,,,,
223,WFCF,Where Food Comes From Inc,2.3499999046325684,False,2009.0,,12-26,03-11,7.0,7.0,4.0,4.0,12-26,03-11,13.340089070253162
224,WHLKY,Wheelock and Co Ltd,69.69000244140625,False,2010.0,,02-23,05-08,8.0,8.0,2.0,2.0,02-23,05-08,6.689107419101102
225,WHLKF,Wheelock and Co Ltd,8.0,False,2010.0,,02-22,05-07,7.0,7.0,3.0,3.0,02-22,05-07,9.070655580551136
226,WHLR,Wheeler Real Estate Investment Trust Inc,3.0199999809265137,True,2012.0,,,,,,,,,,
227,WPM,Wheaton Precious Metals Corp,41.29999923706055,False,2009.0,,06-16,08-30,6.0,6.0,5.0,5.0,06-16,08-30,6.220336303439188
228,WRFRF,Wharf Real Estate Investment Co Ltd,5.050000190734863,True,2018.0,,,,,,,,,,
229,WHTPF,WH Smith PLC,19.049999237060547,True,2020.0,,,,,,,,,,
230,WHGRF,WH Group Ltd,0.8799999952316284,True,2015.0,,,,,,,,,,
231,WHGLY,WH Group Ltd,17.030000686645508,True,2014.0,,,,,,,,,,
232,WGL,WGL Holdings Inc,88.73999786376953,True,2012.0,,,,,,,,,,
233,WY,Weyerhaeuser Co,28.75,False,2009.0,,09-26,12-10,7.0,6.0,4.0,5.0,09-26,12-10,3.899060743601208
234,WEYS,Weyco Group Inc,16.8700008392334,False,2009.0,,10-06,12-20,4.0,4.0,7.0,7.0,05-12,07-26,4.0849823118832616
235,WEX,WEX Inc,171.7100067138672,False,2009.0,,04-07,06-21,6.0,6.0,5.0,5.0,04-07,06-21,9.452346637422947
236,WEWA,Wewards Inc,0.02500000037252903,True,2015.0,,,,,,,,,,
237,WETG,WeTrade Group Inc,8.5,True,2020.0,,,,,,,,,,
238,WETH,Wetouch Technology Inc,1.5,True,2020.0,,,,,,,,,,
