,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
0,XPWR,XZERES Corp,$0.04 ,True,,'Date',,,,,,,,,
1,XYNO,Xynomic Pharmaceuticals Holdings Inc,2.5999999046325684,True,2017.0,,,,,,,,,,
2,XYL,Xylem Inc,94.48500061035156,True,2011.0,,,,,,,,,,
3,XDSC,XXXX Dormant Shell Corp,$0.03 ,True,,No data fetched for symbol XDSC using YahooDailyReader,,,,,,,,,
4,XLEFF,XXL Energy Corp,0.13210000097751617,True,2012.0,,,,,,,,,,
5,XXLLY,XXL ASA,$9.80 ,True,,No data fetched for symbol XXLLY using YahooDailyReader,,,,,,,,,
6,XVIPF,Xvivo Perfusion AB,28.0,True,2014.0,,,,,,,,,,
7,MESG,Xura Inc,$25.00 ,True,,'Date',,,,,,,,,
8,XNET,Xunlei Ltd,2.7249999046325684,True,2014.0,,,,,,,,,,
9,XUE,Xueda Education Group,$5.44 ,True,,'Date',,,,,,,,,
10,DKMR,Xtreme Fighting Championships Inc,0.1724500060081482,True,2012.0,,,,,,,,,,
11,XTMCF,Xtreme Drilling Corp,$1.55 ,True,,No data fetched for symbol XTMCF using YahooDailyReader,,,,,,,,,
12,XTGRF,Xtra-Gold Resources Corp,0.9483000040054321,False,2009.0,,05-07,07-21,6.0,6.0,5.0,5.0,05-07,07-21,13.095336574721243
13,XTLB,XTL Biopharmaceuticals Ltd,2.3299999237060547,False,2009.0,,05-04,07-18,5.0,5.0,6.0,6.0,05-04,07-18,5.4339920205491055
14,XRESF,Xtierra Inc,0.10999999940395355,False,2010.0,,12-23,03-08,8.0,8.0,2.0,2.0,12-23,03-08,34.55381063887023
15,XCOMQ,Xtera Communications Inc,0.0027000000700354576,True,2015.0,,,,,,,,,,
16,XTPEF,Xtep International Holdings Ltd,0.28999999165534973,True,2016.0,,,,,,,,,,
17,XTEPY,Xtep International Holdings Ltd,$49.89 ,True,,No data fetched for symbol XTEPY using YahooDailyReader,,,,,,,,,
18,XTNT,Xtant Medical Holdings Inc,1.2599999904632568,False,2010.0,,01-07,03-22,6.0,6.0,4.0,4.0,01-07,03-22,-12.11136259605736
19,XTEG,XT Energy Group Inc,0.10000000149011612,True,2012.0,,,,,,,,,,
20,XTLS,Xstelos Holdings Inc,0.4300000071525574,True,2012.0,,,,,,,,,,
