,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
30,PTCHF,PureTech Health PLC,3.880000114440918,True,2015.0,,,,,,,,,,
31,PURY,PureRay Corp,0.007000000216066837,False,2009.0,,07-15,09-28,6.0,6.0,4.0,4.0,07-15,09-28,27.600657840921613
32,PUMGF,Purepoint Uranium Group Inc,0.03999999910593033,False,2009.0,,12-04,02-17,6.0,6.0,5.0,5.0,12-04,02-17,27.13904162352781
33,PRGLY,Puregold Price Club Inc,$6.86 ,True,,No data fetched for symbol PRGLY using YahooDailyReader,,,,,,,,,
34,PGCMF,Puregold Price Club Inc,0.9100000262260437,True,2013.0,,,,,,,,,,
35,PDEP,PureDepth Inc,$0.02 ,True,,'Date',,,,,,,,,
36,PCRTF,PureCircle Ltd,1.0099999904632568,False,2010.0,,12-04,02-17,4.0,4.0,6.0,6.0,12-04,02-17,6.54616344241171
37,PUBC,PureBase Corp,0.0689999982714653,True,2015.0,,,,,,,,,,
38,PVNX,Pure Vanilla Exchange Inc,$0.01 ,True,,No data fetched for symbol PVNX using YahooDailyReader,,,,,,,,,
39,PPEHF,Pure Technologies Ltd,$7.29 ,True,,'Date',,,,,,,,,
40,PSTG,Pure Storage Inc,18.594999313354492,True,2015.0,,,,,,,,,,
41,PMULF,Pure Multi-Family REIT LP,$7.60 ,True,,No data fetched for symbol PMULF using YahooDailyReader,,,,,,,,,
42,PDTRF,Pure Industrial Real Estate Trust,$6.28 ,True,,No data fetched for symbol PDTRF using YahooDailyReader,,,,,,,,,
43,PHCG,Pure Harvest Cannabis Group Inc,0.3230000138282776,True,2018.0,,,,,,,,,,
44,LRTNF,Pure Gold Mining Inc,1.7200000286102295,True,2014.0,,,,,,,,,,
45,PRCNF,Pure Global Cannabis Inc,0.004999999888241291,True,2018.0,,,,,,,,,,
46,CKATF,Pure Foods Tasmania Ltd,$0.26 ,True,,No data fetched for symbol CKATF using YahooDailyReader,,,,,,,,,
47,PEMIF,Pure Energy Minerals Ltd,0.09009999781847,True,2016.0,,,,,,,,,,
48,RKSFF,Pure E&P Norway AS,$0.77 ,True,,No data fetched for symbol RKSFF using YahooDailyReader,,,,,,,,,
49,PCYO,Pure Cycle Corp,10.015000343322754,False,2009.0,,12-16,03-01,7.0,7.0,4.0,4.0,12-16,03-01,6.6795394586539185
50,PCST,Pure Capital Solutions Inc,0.10199999809265137,True,2013.0,,,,,,,,,,
51,PURE,PURE Bioscience Inc,1.1799999475479126,False,2009.0,,04-03,06-17,8.0,8.0,3.0,3.0,04-03,06-17,6.822280294638173
52,PACQ,Pure Acquisition Corp,10.100000381469727,True,2018.0,,,,,,,,,,
53,PURA,Puration Inc,0.00930000003427267,True,2012.0,,,,,,,,,,
54,PFTI,Puradyn Filter Technologies Inc,0.009999999776482582,False,2009.0,,07-02,09-15,5.0,5.0,6.0,6.0,07-02,09-15,4.9132982593796255
55,PCTVY,Punch Taverns PLC,$3.04 ,True,,No data fetched for symbol PCTVY using YahooDailyReader,,,,,,,,,
56,PCTVF,Punch Taverns PLC,$2.17 ,True,,'Date',,,,,,,,,
57,URBT,Punch Animation Inc,0.0430000014603138,False,2009.0,,04-10,06-24,4.0,4.0,7.0,7.0,04-10,06-24,37.276600504869016
58,PKNHF,Puncak Niaga Holdings Bhd,$1.06 ,True,,No data fetched for symbol PKNHF using YahooDailyReader,,,,,,,,,
59,PUPKF,Pumpkin Patch Ltd,$0.19 ,True,,'Date',,,,,,,,,
60,PUMSY,Puma SE,9.859999656677246,True,2018.0,,,,,,,,,,
61,PMMAF,Puma SE,99.55999755859375,True,2012.0,,,,,,,,,,
62,PUXPF,Puma Exploration Inc,0.17739999294281006,False,2009.0,,10-30,01-13,5.0,5.0,6.0,6.0,10-30,01-13,8.212041142206438
63,PBYI,Puma Biotechnology Inc,9.710000038146973,True,2012.0,,,,,,,,,,
64,PHM,PulteGroup Inc,43.939998626708984,False,2009.0,,11-12,01-26,6.0,6.0,5.0,5.0,11-12,01-26,9.523841739610381
65,PLSDF,Pulse Seismic Inc,0.699999988079071,False,2010.0,,12-16,03-01,6.0,6.0,4.0,4.0,12-16,03-01,5.837817693960536
66,PLFX,Pulse Evolution Corp,0.026000000536441803,True,2015.0,,,,,,,,,,
67,PLSE,Pulse Biosciences Inc,14.437600135803223,True,2016.0,,,,,,,,,,
68,LUNG,Pulmonx Corp,47.20000076293945,True,2020.0,,,,,,,,,,
69,PULM,Pulmatrix Inc,1.0850000381469727,True,2014.0,,,,,,,,,,
70,PULB,Pulaski Financial Corp,$16.17 ,True,,'Date',,,,,,,,,
71,PHCF,Puhui Wealth Investment Management Co Ltd,2.8299999237060547,True,2019.0,,,,,,,,,,
72,PUGB,Puget Sound Bancorp Inc,$37.25 ,True,,'Date',,,,,,,,,
73,PDPTF,PUDO Inc,1.4500000476837158,True,2015.0,,,,,,,,,,
74,PCRAF,Pucara Gold Ltd,0.5421599745750427,True,2020.0,,,,,,,,,,
75,PUSH,Publix Super Markets Inc,20.0,True,2013.0,,,,,,,,,,
76,PEQU,Publishers Equipment Corp,$0.01 ,True,,'Date',,,,,,,,,
77,PUBGY,Publicis Groupe SA,11.187000274658203,False,2009.0,,11-13,01-27,7.0,7.0,4.0,4.0,11-13,01-27,6.174710132428713
78,PGPEF,Publicis Groupe SA,45.400001525878906,False,2010.0,,11-24,02-07,8.0,8.0,2.0,2.0,11-24,02-07,6.321670418359593
79,PSA,Public Storage,228.49000549316406,False,2009.0,,11-21,02-04,8.0,8.0,3.0,3.0,12-16,03-01,4.729026503068821
80,PPIZF,Public Service Properties Investments Ltd,$0.62 ,True,,No data fetched for symbol PPIZF using YahooDailyReader,,,,,,,,,
81,PEG,Public Service Enterprise Group Inc,57.474998474121094,False,2009.0,,08-06,10-20,6.0,5.0,5.0,6.0,03-16,05-30,5.149944140358813
82,PUPOF,Public Power Corp SA,5.739999771118164,True,2012.0,,,,,,,,,,
83,PBCFF,Public Financial Holdings Ltd,$0.43 ,True,,No data fetched for symbol PBCFF using YahooDailyReader,,,,,,,,,
84,PCMC,Public Co Management Corp,0.10999999940395355,True,2012.0,,,,,,,,,,
85,PBLOF,Public Bank Bhd,3.5899999141693115,True,2019.0,,,,,,,,,,
86,PUTRY,Ptt PCL,5.010000228881836,True,2015.0,,,,,,,,,,
87,PUTRF,Ptt PCL,1.2000000476837158,False,2010.0,,08-26,11-09,6.0,5.0,4.0,5.0,02-18,05-03,6.213063470436842
88,PTTPF,Ptt PCL,1.2000000476837158,True,2012.0,,,,,,,,,,
89,PTGCF,PTT Global Chemical PCL,1.350000023841858,True,2017.0,,,,,,,,,,
90,PGCPF,PTT Global Chemical PCL,1.690000057220459,True,2014.0,,,,,,,,,,
91,PCHUY,PTT Global Chemical PCL,6.380000114440918,True,2013.0,,,,,,,,,,
92,PXEUF,PTT Exploration & Production PCL,$1.96 ,True,,No data fetched for symbol PXEUF using YahooDailyReader,,,,,,,,,
93,PTXLF,PTT Exploration & Production PCL,2.440000057220459,True,2012.0,,,,,,,,,,
94,PEXUF,PTT Exploration & Production PCL,1.899999976158142,True,2015.0,,,,,,,,,,
95,PEXNY,PTT Exploration & Production PCL,5.25,False,2010.0,,12-23,03-08,8.0,5.0,2.0,5.0,12-23,03-08,7.212121373789255
96,PTSH,PTS Inc,1.75,True,2012.0,,,,,,,,,,
97,PTK,PTK Acquisition Corp,9.770000457763672,True,2020.0,,,,,,,,,,
98,PTERF,Pteris Global Ltd,$0.47 ,True,,No data fetched for symbol PTERF using YahooDailyReader,,,,,,,,,
99,PTCT,PTC Therapeutics Inc,62.22999954223633,True,2013.0,,,,,,,,,,
100,PTC,PTC Inc,99.11000061035156,False,2009.0,,09-29,12-13,7.0,7.0,4.0,4.0,09-29,12-13,7.536930077968551
101,PTXKY,PT XL Axiata TBK,3.0799999237060547,True,2012.0,,,,,,,,,,
102,PTXAF,PT XL Axiata TBK,$0.17 ,True,,No data fetched for symbol PTXAF using YahooDailyReader,,,,,,,,,
103,PTCXF,PT Wilmar Cahaya Indonesia Tbk,0.11999999731779099,True,2019.0,,,,,,,,,,
104,PTNDY,PT Vale Indonesia Tbk,16.579999923706055,True,2012.0,,,,,,,,,,
105,PTNDF,PT Vale Indonesia Tbk,0.335099995136261,False,2010.0,,09-25,12-09,5.0,5.0,5.0,5.0,09-25,12-09,9.732290906027275
106,UNLRY,PT Unilever Indonesia Tbk,10.470000267028809,True,2012.0,,,,,,,,,,
107,UNLRF,PT Unilever Indonesia Tbk,0.5631999969482422,True,2012.0,,,,,,,,,,
108,PTFRY,PT Tower Bersama Infrastructure Tbk,5.199999809265137,True,2012.0,,,,,,,,,,
109,PTFRF,PT Tower Bersama Infrastructure Tbk,$0.44 ,True,,No data fetched for symbol PTFRF using YahooDailyReader,,,,,,,,,
110,PTTMF,PT Timah Tbk,0.029999999329447746,True,2012.0,,,,,,,,,,
111,TLKMF,PT Telekomunikasi Indonesia (Persero) Tbk,0.2249470055103302,True,2012.0,,,,,,,,,,
112,TLK,PT Telekomunikasi Indonesia (Persero) Tbk,22.190000534057617,False,2009.0,,03-26,06-09,4.0,4.0,7.0,7.0,03-25,06-08,6.7098427018289915
113,SEDKF,PT Sumber Energi Andalan Tbk,0.022099999710917473,True,2020.0,,,,,,,,,,
114,PSUGF,PT Sugih Energy Tbk,$36.28 ,True,,No data fetched for symbol PSUGF using YahooDailyReader,,,,,,,,,
115,PTHIY,PT Solusi Bangun Indonesia Tbk,3.4000000953674316,True,2012.0,,,,,,,,,,
116,PTHIF,PT Solusi Bangun Indonesia Tbk,0.06499999761581421,True,2013.0,,,,,,,,,,
117,PSMUF,PT Sinar Mas Multiartha Tbk,$0.06 ,True,,'Date',,,,,,,,,
118,PSGTY,PT Semen Indonesia (Persero) Tbk,15.789999961853027,False,2010.0,,11-12,01-26,6.0,6.0,4.0,4.0,11-12,01-26,6.096883316613722
119,PSGTF,PT Semen Indonesia (Persero) Tbk,0.75,True,2012.0,,,,,,,,,,
120,SMNUF,PT Sarana Menara Nusantara Tbk,0.07999999821186066,True,2012.0,,,,,,,,,,
121,PPLFY,PT PP London Sumatra Indonesia Tbk,3.119999885559082,True,2013.0,,,,,,,,,,
122,PPLFF,PT PP London Sumatra Indonesia Tbk,0.07500000298023224,True,2013.0,,,,,,,,,,
123,PPAAY,PT Perusahaan Gas Negara Tbk,3.4800000190734863,True,2011.0,,,,,,,,,,
124,PPAAF,PT Perusahaan Gas Negara Tbk,0.09520000219345093,False,2010.0,,12-23,03-08,7.0,8.0,3.0,2.0,12-30,03-15,-0.3749818711259872
125,PTPNF,PT Panin Financial Tbk,$0.01 ,True,,No data fetched for symbol PTPNF using YahooDailyReader,,,,,,,,,
126,PBHKF,PT MNC Investama Tbk,$0.01 ,True,,No data fetched for symbol PBHKF using YahooDailyReader,,,,,,,,,
127,PMDKY,PT Mitra Adiperkasa Tbk,9.0600004196167,True,2012.0,,,,,,,,,,
128,PMDKF,PT Mitra Adiperkasa Tbk,0.019999999552965164,True,2012.0,,,,,,,,,,
129,PTMEY,PT Media Nusantara Citra Tbk,5.510000228881836,True,2012.0,,,,,,,,,,
130,PTMEF,PT Media Nusantara Citra Tbk,$0.06 ,True,,No data fetched for symbol PTMEF using YahooDailyReader,,,,,,,,,
131,PTMYF,PT Mayora Indah Tbk,$2.00 ,True,,No data fetched for symbol PTMYF using YahooDailyReader,,,,,,,,,
132,PINDF,PT Malindo Feedmill Tbk,$0.10 ,True,,No data fetched for symbol PINDF using YahooDailyReader,,,,,,,,,
133,PTLKF,PT Lippo Karawaci Tbk,0.007000000216066837,True,2012.0,,,,,,,,,,
134,PLPGF,PT Lippo General Insurance Tbk,"$3,818.64 ",True,,No data fetched for symbol PLPGF using YahooDailyReader,,,,,,,,,
135,PLUNF,PT Lautan Luas Tbk,$0.05 ,True,,No data fetched for symbol PLUNF using YahooDailyReader,,,,,,,,,
136,PKRKY,PT Krakatau Steel (Persero) Tbk,$9.41 ,True,,No data fetched for symbol PKRKY using YahooDailyReader,,,,,,,,,
137,PTKFY,PT Kalbe Farma Tbk,19.950000762939453,True,2012.0,,,,,,,,,,
138,PTKFF,PT Kalbe Farma Tbk,0.10000000149011612,True,2012.0,,,,,,,,,,
139,PTJSY,PT Jasa Marga (Persero) Tbk,4.440000057220459,True,2014.0,,,,,,,,,,
140,PTJSF,PT Jasa Marga (Persero) Tbk,0.30000001192092896,True,2012.0,,,,,,,,,,
141,PTITF,PT Indosat Tbk,0.14499999582767487,True,2012.0,,,,,,,,,,
142,PTINY,PT Indosat Tbk,$13.75 ,True,,'Date',,,,,,,,,
143,PIFMY,PT Indofood Sukses Makmur Tbk,24.299999237060547,False,2010.0,,12-21,03-06,7.0,7.0,3.0,3.0,12-21,03-06,9.82630134280043
144,PIFMF,PT Indofood Sukses Makmur Tbk,0.4699999988079071,True,2012.0,,,,,,,,,,
145,PNDFF,PT Indofood CBP Sukses Makmur Tbk,0.6000000238418579,True,2020.0,,,,,,,,,,
146,PIFFY,PT Indofood CBP Sukses Makmur Tbk,15.710000038146973,True,2013.0,,,,,,,,,,
147,PIKQF,PT Indah Kiat Pulp & Paper Corp Tbk,1.100000023841858,True,2013.0,,,,,,,,,,
148,PTGOF,PT Global Mediacom Tbk,0.02500000037252903,True,2014.0,,,,,,,,,,
149,PTGJY,PT Gajah Tunggal Tbk,$7.44 ,True,,No data fetched for symbol PTGJY using YahooDailyReader,,,,,,,,,
150,PTGJF,PT Gajah Tunggal Tbk,$0.15 ,True,,No data fetched for symbol PTGJF using YahooDailyReader,,,,,,,,,
151,PPOKF,PT Charoen Pokphand Indonesia Tbk,0.44999998807907104,True,2019.0,,,,,,,,,,
152,PTPIF,PT Chandra Asri Petrochemical Tbk,0.6000000238418579,True,2013.0,,,,,,,,,,
153,PTCAY,PT Chandra Asri Petrochemical Tbk,12.970000267028809,True,2012.0,,,,,,,,,,
154,PCAEF,PT Cardig Aero Services Tbk,$0.07 ,True,,No data fetched for symbol PCAEF using YahooDailyReader,,,,,,,,,
155,BSPDY,PT Bumi Serpong Damai Tbk,10.805000305175781,True,2020.0,,,,,,,,,,
156,BSPDF,PT Bumi Serpong Damai Tbk,$0.08 ,True,,No data fetched for symbol BSPDF using YahooDailyReader,,,,,,,,,
157,TBNGY,PT Bukit Asam Tbk,3.299999952316284,True,2011.0,,,,,,,,,,
158,PBATF,PT Bukit Asam Tbk,0.11999999731779099,True,2013.0,,,,,,,,,,
159,BYRSF,PT Bayan Resources Tbk,0.7699999809265137,True,2017.0,,,,,,,,,,
160,PPERY,PT Bank Mandiri (Persero) Tbk,9.029899597167969,False,2009.0,,11-12,01-26,7.0,7.0,4.0,4.0,11-12,01-26,6.417085990847138
161,PPERF,PT Bank Mandiri (Persero) Tbk,0.435699999332428,True,2012.0,,,,,,,,,,
162,PTNAF,PT Bank CIMB Niaga Tbk,$0.06 ,True,,'Date',,,,,,,,,
163,PBCRY,PT Bank Central Asia Tbk,58.4900016784668,True,2012.0,,,,,,,,,,
164,PBCRF,PT Bank Central Asia Tbk,2.25,False,2010.0,,09-25,12-09,2.0,5.0,8.0,5.0,12-06,02-19,5.318464859462266
165,BTABF,PT Bank BTPN Syariah Tbk,$0.25 ,True,,'Date',,,,,,,,,
166,PTAIY,PT Astra International Tbk,7.740099906921387,True,2011.0,,,,,,,,,,
167,PTAIF,PT Astra International Tbk,0.42250001430511475,True,2012.0,,,,,,,,,,
168,PAEKY,PT Aneka Tambang (Persero) Tbk,3.4200000762939453,True,2012.0,,,,,,,,,,
169,PAEKF,PT Aneka Tambang (Persero) Tbk,0.041999999433755875,True,2012.0,,,,,,,,,,
170,PKCPY,PT AKR Corporindo Tbk,$6.22 ,True,,No data fetched for symbol PKCPY using YahooDailyReader,,,,,,,,,
171,PKCPF,PT AKR Corporindo Tbk,$0.54 ,True,,No data fetched for symbol PKCPF using YahooDailyReader,,,,,,,,,
172,PADEF,PT Adaro Energy Tbk,0.05999999865889549,True,2018.0,,,,,,,,,,
173,ADOOY,PT Adaro Energy Tbk,4.309999942779541,True,2012.0,,,,,,,,,,
174,ACEHF,PT Ace Hardware Indonesia Tbk,0.09000000357627869,True,2012.0,,,,,,,,,,
175,PMD,Psychemedics Corp,4.2179999351501465,False,2009.0,,10-28,01-11,7.0,7.0,4.0,4.0,12-18,03-03,11.106264249311874
176,DCNPF,Psyched Wellness Ltd,0.11999999731779099,True,2012.0,,,,,,,,,,
177,PSPSY,PSP Swiss Property AG,$9.50 ,True,,'Date',,,,,,,,,
178,PSPSF,PSP Swiss Property AG,127.30000305175781,True,2011.0,,,,,,,,,,
179,GLHD,PSH Group Holdings Inc,0.75,True,2012.0,,,,,,,,,,
180,PSSGF,PSG Group Ltd,2.549999952316284,True,2013.0,,,,,,,,,,
181,PSBQ,PSB Holdings Inc,20.799999237060547,False,2009.0,,06-05,08-19,10.0,8.0,1.0,3.0,01-20,04-04,5.7704839463518915
182,PSBP,PSB Holding Corp,20.75,True,2012.0,,,,,,,,,,
183,PSB,PS Business Parks Inc,134.08999633789062,False,2009.0,,03-15,05-29,8.0,8.0,3.0,3.0,03-15,05-29,5.598101206561824
184,PRYMY,Prysmian SpA,15.149999618530273,True,2012.0,,,,,,,,,,
185,PRYMF,Prysmian SpA,30.899999618530273,False,2009.0,,07-12,09-25,6.0,6.0,5.0,5.0,07-12,09-25,7.964151251901643
186,PRMLY,Prumo Logistica SA,3.0399999618530273,True,2012.0,,,,,,,,,,
187,LLXLF,Prumo Logistica SA,$0.29 ,True,,No data fetched for symbol LLXLF using YahooDailyReader,,,,,,,,,
188,PKREY,Pruksa Real Estate PCL,$11.00 ,True,,No data fetched for symbol PKREY using YahooDailyReader,,,,,,,,,
189,PUKPF,Prudential PLC,16.90399932861328,False,2010.0,,10-14,12-28,8.0,8.0,2.0,2.0,10-14,12-28,4.9821851544131635
190,PUK,Prudential PLC,33.65999984741211,False,2009.0,,02-28,05-13,8.0,8.0,3.0,3.0,02-27,05-12,6.318739640860669
191,PRU,Prudential Financial Inc,74.45500183105469,False,2009.0,,10-10,12-24,6.0,6.0,5.0,5.0,03-23,06-06,7.168375801642572
192,PBIP,Prudential Bancorp Inc,12.524999618530273,False,2009.0,,04-18,07-02,6.0,5.0,5.0,6.0,04-18,07-02,3.6378123523418537
193,BGAOY,Proximus SA,4.090000152587891,False,2009.0,,11-16,01-30,5.0,5.0,6.0,6.0,05-22,08-05,3.5411561634888016
194,BGAOF,Proximus SA,20.510000228881836,False,2009.0,,11-12,01-26,3.0,3.0,8.0,8.0,11-12,01-26,2.9656481202772254
195,PRXM,Proxim Wireless Corp,1.2000000476837158,False,2009.0,,08-28,11-11,7.0,7.0,4.0,4.0,08-28,11-11,14.471592234419589
196,PFS,Provident Financial Services Inc,15.010000228881836,False,2009.0,,10-01,12-15,5.0,5.0,6.0,6.0,05-14,07-28,5.356600503981345
197,FPLPY,Provident Financial PLC,3.7699999809265137,True,2011.0,,,,,,,,,,
198,FPLPF,Provident Financial PLC,1.9321999549865723,True,2012.0,,,,,,,,,,
199,PROV,Provident Financial Holdings Inc,13.600000381469727,False,2009.0,,04-20,07-04,7.0,6.0,4.0,5.0,07-09,09-22,7.516835309357727
200,PVBC,Provident Bancorp Inc,9.729999542236328,True,2015.0,,,,,,,,,,
201,PVDRF,Providence Resources PLC,0.10499999672174454,True,2012.0,,,,,,,,,,
202,PVRS,Providence Resources Inc,0.005900000222027302,True,2012.0,,,,,,,,,,
203,PRRVF,Providence Gold Mines Inc,0.09000000357627869,True,2017.0,,,,,,,,,,
204,PWX,Providence & Worcester Railroad Co,$25.03 ,True,,'Date',,,,,,,,,
205,PRVB,Provention Bio Inc,14.6899995803833,True,2018.0,,,,,,,,,,
206,PVCT,Provectus Biopharmaceuticals Inc,0.06880000233650208,False,2009.0,,12-17,03-02,7.0,7.0,4.0,4.0,12-17,03-02,17.130450309636604
207,PSCO,ProtoSource Corp,0.01209999993443489,True,2012.0,,,,,,,,,,
208,PKTX,ProtoKinetix Inc,0.09399999678134918,False,2009.0,,10-31,01-14,7.0,7.0,4.0,4.0,10-31,01-14,9.755998831963453
209,PRLB,Proto Labs Inc,131.25,True,2012.0,,,,,,,,,,
210,PTOVF,Proto Corp,$16.65 ,True,,No data fetched for symbol PTOVF using YahooDailyReader,,,,,,,,,
211,PPMD,Protide Pharmaceuticals Inc,0.15000000596046448,False,2009.0,,01-31,04-15,8.0,8.0,3.0,3.0,01-31,04-15,29.602417848560552
212,PRTA,Prothena Corp PLC,11.930000305175781,True,2012.0,,,,,,,,,,
213,PTI,Proteostasis Therapeutics Inc,1.0800000429153442,True,2016.0,,,,,,,,,,
214,PRTO,Proteon Therapeutics Inc,$33.41 ,True,,No data fetched for symbol PRTO using YahooDailyReader,,,,,,,,,
215,PMSNF,Proteome Sciences PLC,0.03999999910593033,False,2010.0,,01-07,03-22,5.0,5.0,5.0,5.0,01-07,03-22,17.475217436131373
216,PTEO,Proteo Inc,0.09000000357627869,False,2009.0,,03-14,05-28,3.0,3.0,8.0,8.0,03-14,05-28,13.025575550085357
217,PSKRF,Protector Forsikring ASA,5.449100017547607,True,2017.0,,,,,,,,,,
218,PTVCB,Protective Insurance Corp,14.279899597167969,False,2009.0,,04-14,06-28,6.0,6.0,5.0,5.0,05-22,08-05,4.733169030430858
219,PTVCA,Protective Insurance Corp,15.057999610900879,False,2009.0,,11-02,01-16,5.0,5.0,6.0,6.0,05-30,08-13,3.313603239892014
220,PCSO,Protective Capital Structures Corp,1.9500000476837158,True,2012.0,,,,,,,,,,
221,PRTT,Protect Pharmaceutical Corp,2.4000000953674316,True,2018.0,,,,,,,,,,
222,PTQQF,Protech Home Medical Corp,1.1849000453948975,True,2012.0,,,,,,,,,,
223,PKNOF,Proteak Uno SAPI B de CV,$0.49 ,True,,No data fetched for symbol PKNOF using YahooDailyReader,,,,,,,,,
224,TARA,Protara Therapeutics Inc,21.739999771118164,True,2014.0,,,,,,,,,,
225,PLX,Protalix BioTherapeutics Inc,3.744999885559082,False,2009.0,,12-15,02-28,6.0,6.0,5.0,5.0,12-15,02-28,13.548410741872553
226,PTGX,Protagonist Therapeutics Inc,22.25,True,2016.0,,,,,,,,,,
227,PTIX,Protagenic Therapeutics Inc,1.0499999523162842,True,2012.0,,,,,,,,,,
228,PROSF,Prosus NV,104.62000274658203,True,2019.0,,,,,,,,,,
229,PROSY,Prosus NV,20.899999618530273,True,2020.0,,,,,,,,,,
230,PFGHF,Prosperous Future Holdings Ltd,$0.05 ,True,,No data fetched for symbol PFGHF using YahooDailyReader,,,,,,,,,
231,PSRVF,Prospero Silver Corp,0.1385599970817566,True,2011.0,,,,,,,,,,
232,PREUF,Prosperity Real Estate Investment Trust,0.3100000023841858,True,2012.0,,,,,,,,,,
233,PB,Prosperity Bancshares Inc,60.540000915527344,False,2009.0,,10-15,12-29,8.0,8.0,3.0,3.0,01-06,03-21,0.7677143776892675
234,GXRFF,Prospera Energy Inc,0.020360000431537628,True,2018.0,,,,,,,,,,
235,PRGCF,Prosper Gold Corp,0.38670000433921814,True,2016.0,,,,,,,,,,
236,POHGF,Prospector Offshore Drilling SA,$1.76 ,True,,No data fetched for symbol POHGF using YahooDailyReader,,,,,,,,,
237,PSEC,Prospect Capital Corp,5.313399791717529,False,2009.0,,12-12,02-25,8.0,7.0,3.0,4.0,12-09,02-22,5.1071136672483375
238,SCCRF,ProSmart Enterprises Inc,0.06610000133514404,True,2016.0,,,,,,,,,,
239,PROS,ProSight Global Inc,12.699999809265137,True,2019.0,,,,,,,,,,
240,PBSFY,ProSiebenSat 1 Media SE,3.6700000762939453,True,2012.0,,,,,,,,,,
241,PBSFF,ProSiebenSat 1 Media SE,14.850000381469727,False,2009.0,,03-15,05-29,7.0,7.0,4.0,4.0,10-04,12-18,9.079579593190658
242,PGCSF,Prosegur Compania De Seguridad SA,5.800000190734863,True,2019.0,,,,,,,,,,
243,PGUCY,Prosegur Cash SA,6.329999923706055,True,2019.0,,,,,,,,,,
244,PGUUF,Prosegur Cash SA,0.949999988079071,True,2018.0,,,,,,,,,,
245,PRSEY,Prosafe SE,0.09000000357627869,True,2013.0,,,,,,,,,,
246,PRSEF,Prosafe SE,0.09000000357627869,True,2012.0,,,,,,,,,,
