,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
32,EXPFF,Experion Holdings Ltd,0.064049996,TRUE,2017,,,,,,,,,,
33,EXPC,Experience Investment Corp,9.93999958,TRUE,2019,,,,,,,,,,
34,EXPGY,Experian PLC,38.33000183,FALSE,2009,,13-Mar,27-May,6,6,5,5,13-Mar,27-May,6.553056328
35,EXPGF,Experian PLC,38.61000061,FALSE,2009,,7-Nov,21-Jan,7,7,4,4,22-Mar,5-Jun,7.789622983
36,EXPD,Expeditors International of Washington Inc,90.20500183,FALSE,2009,,23-Sep,7-Dec,6,6,5,5,6-Jul,19-Sep,4.546603053
37,EXPE,Expedia Group Inc,123.7900009,FALSE,2009,,13-May,27-Jul,6,6,5,5,13-May,27-Jul,11.10506293
38,EXPS,Expanse Energy Solutions Inc,4.25,TRUE,2020,,,,,,,,,,
39,EXPI,eXp World Holdings Inc,42.29000092,TRUE,2018,,,,,,,,,,
40,NLIOF,Exore Resources Ltd,0.02,TRUE,2018,,,,,,,,,,
41,EXXRF,EXOR NV,66.61000061,TRUE,2013,,,,,,,,,,
42,EXMRF,Exmar NV,$7.15 ,TRUE,,'Date',,,,,,,,,
43,EXLS,ExlService Holdings Inc,81.77999878,FALSE,2009,,22-Aug,5-Nov,6,6,5,5,22-Aug,5-Nov,7.942464863
44,EXQNF,Exiqon A/S,$2.67 ,TRUE,,No data fetched for symbol EXQNF using YahooDailyReader,,,,,,,,,
45,EXXD,Exide Technologies,$1.00 ,TRUE,,No data fetched for symbol EXXD using YahooDailyReader,,,,,,,,,
46,EXTC,Exide Technologies,$0.70 ,TRUE,,'Date',,,,,,,,,
47,XCUR,Exicure Inc,1.529199958,TRUE,2018,,,,,,,,,,
48,BXXRD,ExGen Resources Inc,0.01,TRUE,2020,,,,,,,,,,
49,EXFO,EXFO Inc,2.734999895,FALSE,2009,,10-Jan,25-Mar,9,9,2,2,10-Jan,25-Mar,4.063068668
50,XRA,Exeter Resource Corp,$1.55 ,TRUE,,'Date',,,,,,,,,
51,EXEO,Exeo Entertainment Inc,0.600000024,TRUE,2014,,,,,,,,,,
52,EXNN,Exent Corp,1.5,TRUE,2019,,,,,,,,,,
53,EXCU,Exelon Corp,$51.95 ,TRUE,,No data fetched for symbol EXCU using YahooDailyReader,,,,,,,,,
54,EXC,Exelon Corp,43.34999847,FALSE,2009,,27-Mar,10-Jun,6,6,5,5,7-Apr,21-Jun,0.304770918
55,EXEL,Exelixis Inc,19.18000031,FALSE,2009,,1-Nov,15-Jan,7,7,4,4,1-Nov,15-Jan,15.38178459
56,XELA,Exela Technologies Inc,0.364100009,TRUE,2013,,,,,,,,,,
57,ENPC,Executive Network Partnering Corp,24.45499992,TRUE,2020,,,,,,,,,,
58,EXXBF,eXeBlock Technology Corp,0.043090001,TRUE,2017,,,,,,,,,,
59,XLTD,Excoin Ltd,3.299999952,TRUE,2020,,,,,,,,,,
60,EXCOF,Exco Technologies Ltd,6.300000191,FALSE,2009,,28-Oct,11-Jan,6,6,5,5,28-Oct,11-Jan,5.587318961
61,EXCE,EXCO Resources Inc,0.949999988,TRUE,2012,,,,,,,,,,
62,EIFZF,Exchange Income Corp,28.5,TRUE,2012,,,,,,,,,,
63,EXSR,Exchange Bank Santa Rosa,140,FALSE,2009,,30-Oct,13-Jan,7,7,4,4,2-Nov,16-Jan,5.518306244
64,EXCH,Exchange Bancshares Inc,36,FALSE,2010,,29-Mar,12-Jun,5,5,5,5,29-Mar,12-Jun,9.139850002
65,BRYN,Excelsior Solutions Corp,0.016799999,FALSE,2009,,10-Oct,24-Dec,4,4,7,7,10-Oct,24-Dec,-2.432070769
66,EXMGF,Excelsior Mining Corp,0.730000019,FALSE,2010,,14-Dec,27-Feb,6,6,4,4,14-Dec,27-Feb,13.4271715
67,CMIXF,Excelsior Capital Ltd,0.800000012,TRUE,2019,,,,,,,,,,
68,EXN,Excellon Resources Inc,2.75,FALSE,2009,,27-Nov,10-Feb,5,5,6,6,27-Nov,10-Feb,13.59064768
69,EXEXF,Excel Co Ltd,$10.94 ,TRUE,,No data fetched for symbol EXEXF using YahooDailyReader,,,,,,,,,
70,EXDW,Exceed World Inc,0.5,TRUE,2017,,,,,,,,,,
71,EXLGF,Exasol AG,23.48150063,TRUE,2020,,,,,,,,,,
72,EXAR,Exar Corp,$12.99 ,TRUE,,'Date',,,,,,,,,
73,XAN,Exantas Capital Corp,3.440000057,FALSE,2009,,14-Dec,27-Feb,6,6,5,5,20-May,3-Aug,7.392869556
74,EXAM,ExamWorks Group Inc,$35.06 ,TRUE,,'Date',,,,,,,,,
75,EXNZF,Exalenz Bioscience Ltd,$1.80 ,TRUE,,No data fetched for symbol EXNZF using YahooDailyReader,,,,,,,,,
76,XGN,Exagen Inc,15.27000046,TRUE,2019,,,,,,,,,,
77,EXDI,Exactus Inc,0.059999999,TRUE,2015,,,,,,,,,,
78,EXAC,Exactech Inc,49.25,TRUE,2012,,,,,,,,,,
79,EXRTF,exactEarth Ltd,0.529999971,TRUE,2016,,,,,,,,,,
80,EXAS,Exact Sciences Corp,115.8600006,FALSE,2009,,6-Apr,20-Jun,6,6,5,5,6-Apr,20-Jun,24.2656612
81,EXTHF,Exact Holding NV,$36.03 ,TRUE,,'Date',,,,,,,,,
82,EXA,Exa Corp,$24.24 ,TRUE,,'Date',,,,,,,,,
83,EVSBY,EVS Broadcast Equipment SA,4.429999828,TRUE,2013,,,,,,,,,,
84,EVBEF,EVS Broadcast Equipment SA,$61.61 ,TRUE,,'Date',,,,,,,,,
85,EVYAF,EVRY ASA,$3.64 ,TRUE,,No data fetched for symbol EVYAF using YahooDailyReader,,,,,,,,,
86,EVRZF,EVRAZ PLC,5.139999866,TRUE,2012,,,,,,,,,,
87,HGVLY,Evraz Highveld Steel and Vanadium Ltd,$0.01 ,TRUE,,'Date',,,,,,,,,
88,EVTCY,Evotec SE,58.25,FALSE,2009,,31-May,14-Aug,6,6,5,5,31-May,14-Aug,8.356016243
89,EVOTF,Evotec SE,29.19029999,TRUE,2012,,,,,,,,,,
90,AQUA,Evoqua Water Technologies Corp,25.70499992,TRUE,2017,,,,,,,,,,
91,EVKIY,Evonik Industries AG,14.5,TRUE,2020,,,,,,,,,,
92,EVKIF,Evonik Industries AG,28.44000053,TRUE,2013,,,,,,,,,,
93,EVOL,Evolving Systems Inc,1.730000019,FALSE,2009,,19-Aug,2-Nov,5,5,6,6,19-Aug,2-Nov,7.629704453
94,EVOGF,Evolving Gold Corp,0.058499999,TRUE,2012,,,,,,,,,,
95,ELVAY,Evolva Holding SA,2.961100101,TRUE,2014,,,,,,,,,,
96,ELVAF,Evolva Holding SA,0.224999994,FALSE,2009,,12-Dec,25-Feb,4,4,7,7,12-Dec,25-Feb,12.34182049
97,FNAM,Evolutionary Genomics Inc,0.800000012,TRUE,2012,,,,,,,,,,
98,EPM,Evolution Petroleum Corp,2.756599903,FALSE,2009,,25-Aug,8-Nov,8,7,3,4,25-Aug,8-Nov,8.97505603
99,CAHPF,Evolution Mining Ltd,4.25,FALSE,2010,,27-Jun,10-Sep,6,6,4,4,27-Jun,10-Sep,8.895647017
100,EVGGF,Evolution Gaming Group AB,73.25,TRUE,2020,,,,,,,,,,
101,EVVTY,Evolution Gaming Group AB,77.45999908,TRUE,2016,,,,,,,,,,
102,EVBC,Evolution Blockchain Group Inc,0.02,TRUE,2016,,,,,,,,,,
103,EOLS,Evolus Inc,3.539999962,TRUE,2018,,,,,,,,,,
104,EVH,Evolent Health Inc,14,TRUE,2015,,,,,,,,,,
105,EVOK,Evoke Pharma Inc,3.360100031,TRUE,2013,,,,,,,,,,
106,EVGN,Evogene Ltd,2.879499912,FALSE,2010,,14-Dec,27-Feb,4,4,6,6,14-Dec,27-Feb,3.055222132
107,EVFM,Evofem Biosciences Inc,2.174999952,TRUE,2014,,,,,,,,,,
108,EVOA,EVO Transportation & Energy Services Inc,8.960000038,TRUE,2012,,,,,,,,,,
109,EVOP,EVO Payments Inc,25.86800003,TRUE,2018,,,,,,,,,,
110,EVNVY,EVN AG,3.400000095,FALSE,2009,,16-Dec,1-Mar,5,4,6,7,12-Jul,25-Sep,5.721515527
111,EVTNF,Eviation Aircraft Ltd,0.01,FALSE,2009,,18-Feb,3-May,3,3,8,8,18-Feb,3-May,16.38885475
112,EVNNF,Eviana Health Corp,0.0251,TRUE,2018,,,,,,,,,,
113,EVI,EVI Industries Inc,30.57999992,FALSE,2009,,19-Apr,3-Jul,7,7,4,4,22-May,5-Aug,8.140443557
114,EVDY,Everyday Health Inc,$10.50 ,TRUE,,'Date',,,,,,,,,
115,EVTZF,Evertz Technologies Ltd,9.970000267,FALSE,2010,,25-Oct,8-Jan,4,3,6,7,25-Oct,8-Jan,5.286092504
116,EVRRF,Everton Resources Inc,0.100000001,FALSE,2009,,23-Dec,8-Mar,7,7,4,4,23-Dec,8-Mar,23.33423687
117,EVTC,Evertec Inc,37.06000137,TRUE,2013,,,,,,,,,,
118,MRAM,Everspin Technologies Inc,5.79309988,TRUE,2016,,,,,,,,,,
119,ES,Eversource Energy,92.19999695,FALSE,2009,,15-Oct,29-Dec,9,9,2,2,12-Nov,26-Jan,4.804354306
120,EVER,EverQuote Inc,38.54999924,TRUE,2018,,,,,,,,,,
121,EVRI,Everi Holdings Inc,10.97999954,FALSE,2009,,23-Mar,6-Jun,6,6,5,5,23-Mar,6-Jun,8.174728047
122,EVRG,Evergy Inc,56.74010086,FALSE,2009,,12-Oct,26-Dec,7,6,4,5,8-Sep,22-Nov,4.896522615
123,EGRN,Evergreen-Agra Global Investments Inc,0.25,FALSE,2009,,6-Oct,20-Dec,2,2,9,9,6-Oct,20-Dec,-12.00762906
124,EVGZF,Evergreen Marine Corp (Taiwan) Ltd,$5.60 ,TRUE,,'Date',,,,,,,,,
125,EVGI,Evergreen International Corp,1,FALSE,2009,,29-Jul,12-Oct,0,0,11,11,29-Jul,12-Oct,12.23179616
126,EVGEF,Evergreen Gaming Corp,0.199379995,TRUE,2019,,,,,,,,,,
127,EVGUF,Evergold Corp,0.324279994,TRUE,2019,,,,,,,,,,
128,RE,Everest Re Group Ltd,240.6999969,FALSE,2009,,7-Sep,21-Nov,7,7,4,4,7-Sep,21-Nov,5.338421662
129,EVR,Evercore Inc,90.05000305,FALSE,2009,,8-Oct,22-Dec,6,6,5,5,8-Oct,22-Dec,8.597779979
130,EVRC,Evercel Inc,2.299999952,FALSE,2009,,9-Sep,23-Nov,8,8,3,3,9-Sep,23-Nov,3.831828477
131,EVBG,Everbridge Inc,115.75,TRUE,2016,,,,,,,,,,
132,EVREF,EverArc Holdings Ltd,15,TRUE,2020,,,,,,,,,,
133,EVK,Ever-Glory International Group Inc,1.769999981,FALSE,2009,,1-Oct,15-Dec,6,6,5,5,1-Oct,15-Dec,8.878887272
134,EB,Eventbrite Inc,16.29999924,TRUE,2018,,,,,,,,,,
135,EVCNF,Even Construtora E Incorporadora SA,$1.23 ,TRUE,,No data fetched for symbol EVCNF using YahooDailyReader,,,,,,,,,
136,EVLO,Evelo Biosciences Inc,4.804999828,TRUE,2018,,,,,,,,,,
137,EVSLF,eve Sleep PLC,0.051729999,TRUE,2020,,,,,,,,,,
138,EEVVF,Eve & Co Inc,0.055,TRUE,2018,,,,,,,,,,
139,EVCI,EVCI Career Colleges Holding Corp,0.0288,FALSE,2009,,3-May,17-Jul,2,2,9,9,3-May,17-Jul,-20.40013854
140,EVBN,Evans Bancorp Inc,26.06999969,FALSE,2009,,23-Dec,8-Mar,10,8,1,3,23-Dec,8-Mar,8.026546477
141,ESCC,Evans & Sutherland Computer Corp,$1.19 ,TRUE,,No data fetched for symbol ESCC using YahooDailyReader,,,,,,,,,
142,EVTP,EV Transportation Inc,0.01,TRUE,2014,,,,,,,,,,
143,EFF,EV Floating-Rate Income Plus Fund,15.02999973,TRUE,2013,,,,,,,,,,
144,EUTLF,Eutelsat Communications,12.19999981,TRUE,2011,,,,,,,,,,
145,ETCMY,Eutelsat Communications,2.994999886,TRUE,2015,,,,,,,,,,
146,HNJSF,Eusu Holdings Co Ltd,$5.19 ,TRUE,,No data fetched for symbol HNJSF using YahooDailyReader,,,,,,,,,
147,ESKTF,Euskaltel SA,$8.72 ,TRUE,,No data fetched for symbol ESKTF using YahooDailyReader,,,,,,,,,
148,ERTWF,Eurotech,4.429999828,TRUE,2018,,,,,,,,,,
149,EUSP,Eurosite Power Inc,0.100000001,TRUE,2012,,,,,,,,,,
150,ESEA,Euroseas Ltd,3.650000095,FALSE,2009,,10-Feb,25-Apr,4,4,7,7,16-Feb,1-May,-4.512594975
151,ERPLF,Europlasma SA,304.6319885,TRUE,2018,,,,,,,,,,
152,ERPRF,European Reliance General Insurance Co SA,24.69000053,TRUE,2014,,,,,,,,,,
153,EMHLF,European Metals Holdings Ltd,0.600000024,TRUE,2020,,,,,,,,,,
154,ERPNF,European Metals Holdings Ltd,$0.28 ,TRUE,,No data fetched for symbol ERPNF using YahooDailyReader,,,,,,,,,
155,EEA,"European Equity Fund, Inc / MD",9.973799706,FALSE,2009,,23-Mar,6-Jun,7,7,4,4,25-Sep,9-Dec,1.762609511
156,EVXXF,European Electric Metals Inc,0.300000012,FALSE,2009,,6-Dec,19-Feb,4,4,7,7,6-Dec,19-Feb,14.57371558
157,WMNNF,European Cobalt Ltd,0.039999999,TRUE,2013,,,,,,,,,,
158,EOPAF,Europa Metals Ltd,0.129999995,TRUE,2020,,,,,,,,,,
159,EUXTF,Euronext NV,103.3000031,TRUE,2015,,,,,,,,,,
160,EEFT,Euronet Worldwide Inc,130.5399933,FALSE,2009,,26-Jun,9-Sep,4,4,7,7,26-Jun,9-Sep,9.815523425
161,EURN,Euronav NV,8.210000038,TRUE,2015,,,,,,,,,,
162,EMYIF,Euromoney Institutional Investor PLC,10.40999985,TRUE,2013,,,,,,,,,,
163,EOXFF,Euromax Resources Ltd,0.022,FALSE,2010,,12-May,26-Jul,5,5,5,5,12-May,26-Jul,3.589739285
164,EURPF,Eurolife Brands Inc,0.172000006,TRUE,2018,,,,,,,,,,
165,ERRFY,Eurofins Scientific SE,21.15999985,TRUE,2019,,,,,,,,,,
166,ERFSF,Eurofins Scientific SE,842.1599731,FALSE,2010,,16-Jun,30-Aug,5,5,5,5,16-Jun,30-Aug,10.17678398
167,EDRY,EuroDry Ltd,4.804999828,TRUE,2018,,,,,,,,,,
168,EUCMF,Eurocommercial Properties NV,10.89000034,TRUE,2012,,,,,,,,,,
169,EUIVF,Eurocastle Investment Ltd,8.329999924,TRUE,2012,,,,,,,,,,
170,EUSHY,Eurocash SA,3.880000114,TRUE,2014,,,,,,,,,,
171,EUSHF,Eurocash SA,4.050000191,TRUE,2014,,,,,,,,,,
172,EGFEY,Eurobank Ergasias Services And Holdings SA,0.25,TRUE,2016,,,,,,,,,,
173,EGFEF,Eurobank Ergasias Services And Holdings SA,0.497000009,TRUE,2016,,,,,,,,,,
174,CLWT,Euro Tech Holdings Co Ltd,3,FALSE,2009,,25-May,8-Aug,7,7,4,4,25-May,8-Aug,8.681515699
175,CPNFF,Euro Sun Mining Inc,0.298999995,FALSE,2009,,30-Oct,13-Jan,3,3,8,8,30-Oct,13-Jan,11.25057739
176,ERRSF,Euro Ressources SA,3.950000048,TRUE,2012,,,,,,,,,,
177,EUDSF,Euro Disney SCA,$2.81 ,TRUE,,No data fetched for symbol EUDSF using YahooDailyReader,,,,,,,,,
178,ERKH,Eureka Homestead Bancorp Inc,10.10999966,TRUE,2019,,,,,,,,,,
179,EKFC,Eureka Financial Corp,$27.95 ,TRUE,,'Date',,,,,,,,,
180,EUZOF,Eurazeo SE,52.11270142,FALSE,2009,,27-Feb,12-May,3,3,6,6,25-Feb,10-May,4.236404524
181,EURNF,Eurasian Natural Resources Corp Ltd,$3.70 ,TRUE,,No data fetched for symbol EURNF using YahooDailyReader,,,,,,,,,
182,EURHY,Euler Hermes Group SA,$72.10 ,TRUE,,No data fetched for symbol EURHY using YahooDailyReader,,,,,,,,,
183,EUHMF,Euler Hermes Group SA,$117.22 ,TRUE,,No data fetched for symbol EUHMF using YahooDailyReader,,,,,,,,,
184,EUYNF,Eu Yan Sang International Ltd,$0.43 ,TRUE,,No data fetched for symbol EUYNF using YahooDailyReader,,,,,,,,,
185,ETSY,Etsy Inc,126.1299973,TRUE,2015,,,,,,,,,,
186,ETRUF,Etruscus Resources Corp,0.30250001,TRUE,2020,,,,,,,,,,
187,ETRXF,Etrion Corp,0.25999999,FALSE,2009,,7-Aug,21-Oct,6,6,5,5,7-Aug,21-Oct,13.5769567
188,ETON,Eton Pharmaceuticals Inc,7.423799992,TRUE,2018,,,,,,,,,,
189,ETHOF,Ethos Gold Corp,0.186000004,FALSE,2010,,23-Oct,6-Jan,5,5,5,5,23-Oct,6-Jan,9.89596897
190,ETCG,Ethereum Classic Investment Trust,7.400000095,TRUE,2018,,,,,,,,,,
191,DTSRF,Ether Capital Corp,0.643999994,TRUE,2018,,,,,,,,,,
192,ETH,Ethan Allen Interiors Inc,18.48999977,FALSE,2009,,15-Oct,29-Dec,6,6,5,5,15-Oct,29-Dec,7.253655469
193,MRELF,Etablissements Maurel & Prom,$3.26 ,TRUE,,No data fetched for symbol MRELF using YahooDailyReader,,,,,,,,,
194,CUYTY,Etablissementen Franz Colruyt NV,14.68999958,TRUE,2012,,,,,,,,,,
195,CUYTF,Etablissementen Franz Colruyt NV,63.47999954,FALSE,2010,,11-Aug,25-Oct,6,6,4,4,28-Feb,13-May,5.157502569
196,ETVMF,Et View Medical Ltd,$1.15 ,TRUE,,No data fetched for symbol ETVMF using YahooDailyReader,,,,,,,,,
197,ESNNF,eSun Holdings Ltd,$0.13 ,TRUE,,No data fetched for symbol ESNNF using YahooDailyReader,,,,,,,,,
198,EENZD,Estrella International Energy Services Ltd,$2.50 ,TRUE,,No data fetched for symbol EENZD using YahooDailyReader,,,,,,,,,
199,ESTRF,Estre Ambiental Inc,0.059900001,TRUE,2015,,,,,,,,,,
200,ESL,Esterline Technologies Corp,$122.49 ,TRUE,,No data fetched for symbol ESL using YahooDailyReader,,,,,,,,,
201,ESTA,Establishment Labs Holdings Inc,26.37999916,TRUE,2018,,,,,,,,,,
202,ESTRF,Esstra Industries Inc,0.059900001,TRUE,2015,,,,,,,,,,
203,ESSSF,Esso SAF,$71.45 ,TRUE,,'Date',,,,,,,,,
204,ETTYF,Essity AB,31.39999962,TRUE,2017,,,,,,,,,,
205,ESSYY,Essity AB,33,TRUE,2017,,,,,,,,,,
206,ESLOY,Essilorluxottica,69.30999756,FALSE,2009,,27-Mar,10-Jun,7,7,4,4,12-Mar,26-May,5.81691074
207,ESLOF,Essilorluxottica,136.75,FALSE,2010,,12-Apr,26-Jun,7,7,3,3,12-Apr,26-Jun,6.301588894
208,ESSX,Essex Rental Corp.,$0.23 ,TRUE,,'Date',,,,,,,,,
209,ESS,Essex Property Trust Inc,260.1900024,FALSE,2009,,19-Mar,2-Jun,7,7,4,4,6-Mar,20-May,5.26907837
210,FLRAF,Essentra PLC,3.450000048,TRUE,2012,,,,,,,,,,
211,WTRG,Essential Utilities Inc,44.35499954,FALSE,2009,,16-Mar,30-May,6,6,5,5,16-Mar,30-May,4.271587992
212,EPRT,Essential Properties Realty Trust Inc,20.5,TRUE,2018,,,,,,,,,,
213,PIONF,Essential Metals Ltd,0.079999998,TRUE,2017,,,,,,,,,,
214,EEYUF,Essential Energy Services Ltd,0.129999995,FALSE,2009,,8-Dec,21-Feb,5,5,6,6,8-Dec,21-Feb,8.22162471
215,ESNT,Essent Group Ltd,46.47000122,TRUE,2013,,,,,,,,,,
216,ESND,Essendant Inc,12.80000019,TRUE,2012,,,,,,,,,,
217,EPIX,ESSA Pharma Inc,6.480000019,TRUE,2015,,,,,,,,,,
218,ESSA,ESSA Bancorp Inc,14.64000034,FALSE,2009,,21-May,4-Aug,4,4,7,7,25-Oct,8-Jan,4.220768165
219,CGIUF,ESR-REIT,0.25999999,TRUE,2013,,,,,,,,,,
220,ESQ,Esquire Financial Holdings Inc,18.0128994,TRUE,2017,,,,,,,,,,
221,ESPGY,Esprit Holdings Ltd,0.189999998,FALSE,2010,,27-Sep,11-Dec,5,5,5,5,22-Jun,5-Sep,0.348583266
222,ESHDF,Esprit Holdings Ltd,0.07,FALSE,2009,,29-Sep,13-Dec,4,4,7,7,29-Sep,13-Dec,9.021923718
223,GMBL,Esports Entertainment Group Inc,4.360000134,TRUE,2017,,,,,,,,,,
224,ESPAF,Espial Group Inc,$1.17 ,TRUE,,No data fetched for symbol ESPAF using YahooDailyReader,,,,,,,,,
225,ESP,Espey Manufacturing & Electronics Corp,18.87000084,FALSE,2009,,6-Sep,20-Nov,6,6,5,5,17-Sep,1-Dec,2.263547514
226,CRYVF,Esperite NV,1.409999967,TRUE,2019,,,,,,,,,,
227,ESPR,Esperion Therapeutics Inc,29.98999977,TRUE,2013,,,,,,,,,,
228,ESKEF,Esker SA,11.19999981,TRUE,2012,,,,,,,,,,
229,ESKYF,Eskay Mining Corp,0.784799993,FALSE,2010,,28-Jun,11-Sep,4,4,6,6,28-Jun,11-Sep,19.38650218
230,ESIGF,Esi Group SA,45.11869812,TRUE,2020,,,,,,,,,,
231,ESVFF,ESI Environmental Sensors Inc,$0.03 ,TRUE,,No data fetched for symbol ESVFF using YahooDailyReader,,,,,,,,,
232,OPIEF,ESI Energy Services Inc,0.07,TRUE,2018,,,,,,,,,,
233,ESIFF,ESG Global Impact Capital Inc,0.099399999,TRUE,2020,,,,,,,,,,
234,ENTEF,ESE Entertainment Inc,0.150000006,TRUE,2020,,,,,,,,,,
235,ESE,ESCO Technologies Inc,100.2699966,FALSE,2009,,8-May,22-Jul,7,7,4,4,8-May,22-Jul,3.904094087
236,ESMC,Escalon Medical Corp,0.129999995,FALSE,2009,,21-Apr,5-Jul,3,3,8,8,21-Apr,5-Jul,9.852119579
237,ESCA,Escalade Inc,21.18000031,FALSE,2009,,13-Apr,27-Jun,7,7,4,4,13-Apr,27-Jun,11.43471421
238,ESBS,ES Bancshares Inc,4.099999905,FALSE,2009,,20-Dec,5-Mar,9,9,2,2,20-Dec,5-Mar,12.55274192
239,ERYP,Erytech Pharma SA,8.100000381,TRUE,2017,,,,,,,,,,
240,EBKOF,Erste Group Bank AG.,27.48999977,FALSE,2009,,11-Dec,24-Feb,8,8,3,3,11-Dec,24-Feb,7.816675388
241,EBKDY,Erste Group Bank AG.,14.03499985,FALSE,2010,,10-Dec,23-Feb,6,6,4,4,10-Dec,23-Feb,8.731977444
242,BEUHF,Erotik Abwicklungsges AG,$0.28 ,TRUE,,'Date',,,,,,,,,
243,ESGC,Eros STX Global Corp,2.315000057,TRUE,2020,,,,,,,,,,
244,BPUZF,Eros Resources Corp,0.069169998,TRUE,2013,,,,,,,,,,
245,ERMS,eRoomSystem Technologies Inc,0.910000026,TRUE,2012,,,,,,,,,,
246,ERDLF,EROAD Ltd,1.99000001,TRUE,2016,,,,,,,,,,
247,ERRPF,Ero Copper Corp,16.42700005,TRUE,2017,,,,,,,,,,
248,ERVFF,Erin Ventures Inc,0.026000001,FALSE,2010,,18-Jul,1-Oct,2,2,8,8,18-Jul,1-Oct,1.986836544
249,ERIE,Erie Indemnity Co,242.5,FALSE,2009,,11-May,25-Jul,7,7,4,4,11-May,25-Jul,6.226747526
250,EACIQ,Erickson Inc,0.017899999,TRUE,2012,,,,,,,,,,
251,ERGVF,Ergoresearch Ltd,$0.17 ,TRUE,,No data fetched for symbol ERGVF using YahooDailyReader,,,,,,,,,
252,ERGN,Ergo Science Corp,10800,TRUE,2012,,,,,,,,,,
253,ERGZF,ERG SPA,17.13999939,TRUE,2020,,,,,,,,,,
254,ERELY,Eregli Demir Ve Celik Fabrikalari TAS,5.460000038,TRUE,2012,,,,,,,,,,
255,INSIF,Erech Finance Cahalacha Ltd,8.18999958,TRUE,2013,,,,,,,,,,
