,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
40,ITCB,Itau Corpbanca,4.28000021,FALSE,2009,,12-Nov,26-Jan,6,6,5,5,12-Nov,26-Jan,2.515600862
41,ICLTF,Itasca Capital Ltd,0.540000021,FALSE,2009,,9-Jul,22-Sep,4,4,7,7,9-Jul,22-Sep,6.136732114
42,ITMR,Itamar Medical Ltd,17.87999916,TRUE,2019,,,,,,,,,,
43,ITMMF,Itamar Medical Ltd,0.839999974,TRUE,2013,,,,,,,,,,
44,ITSPF,Italmobiliare SpA,28.09350014,TRUE,2012,,,,,,,,,,
45,ITSMF,Italmobiliare SpA,$40.15 ,TRUE,,No data fetched for symbol ITSMF using YahooDailyReader,,,,,,,,,
46,SPGMF,Italiaonline SpA,2.531500101,TRUE,2019,,,,,,,,,,
47,ITAMF,Italcementi SpA,$6.52 ,TRUE,,No data fetched for symbol ITAMF using YahooDailyReader,,,,,,,,,
48,ITALY,Italcementi SpA,$11.45 ,TRUE,,'Date',,,,,,,,,
49,ITABF,Italcementi SpA,$11.85 ,TRUE,,No data fetched for symbol ITABF using YahooDailyReader,,,,,,,,,
50,MBCFF,Itafos,0.180000007,TRUE,2016,,,,,,,,,,
51,ITXXF,Itaconix PLC,0.034000002,TRUE,2020,,,,,,,,,,
52,ITP,IT Tech Packaging Inc,0.579100013,FALSE,2009,,13-Sep,27-Nov,3,3,8,8,13-Sep,27-Nov,17.02383317
53,ISWH,ISW Holdings Inc,0.021,FALSE,2010,,5-Mar,19-May,4,4,6,6,5-Mar,19-May,-9.237445225
54,ISUZY,Isuzu Motors Ltd,9.159999847,FALSE,2009,,2-Jun,16-Aug,5,5,6,6,2-Jun,16-Aug,3.148827544
55,ISUZF,Isuzu Motors Ltd,9.140000343,TRUE,2012,,,,,,,,,,
56,STAR,iStar Inc,14.14999962,FALSE,2009,,25-Mar,8-Jun,6,6,5,5,25-Mar,8-Jun,5.924318587
57,ISDR,Issuer Direct Corp,21.36000061,FALSE,2009,,23-Aug,6-Nov,7,7,4,4,23-Aug,6-Nov,14.52980329
58,ISFFF,ISS A/S,12.63000011,TRUE,2017,,,,,,,,,,
59,ISSDY,ISS A/S,8.949999809,TRUE,2014,,,,,,,,,,
60,ISRMF,Isramco Negev 2 LP,$22.00 ,TRUE,,No data fetched for symbol ISRMF using YahooDailyReader,,,,,,,,,
61,ISRL,Isramco Inc,$121.65 ,TRUE,,No data fetched for symbol ISRL using YahooDailyReader,,,,,,,,,
62,ISDAF,Israel Discount Bank Ltd,2.686100006,TRUE,2018,,,,,,,,,,
63,ISDAY,Israel Discount Bank Ltd,32.29999924,TRUE,2013,,,,,,,,,,
64,ISCDF,Isracard Ltd,2.380199909,TRUE,2019,,,,,,,,,,
65,ISCNF,Isracann Biosciences Inc,0.191699997,TRUE,2017,,,,,,,,,,
66,IRAVF,Isra Vision AG,58.65000153,TRUE,2014,,,,,,,,,,
67,ISR,Isoray Inc,0.364499986,FALSE,2009,,8-Mar,22-May,6,6,5,5,8-Mar,22-May,16.92326233
68,IOMT,Isomet Corp,0.029999999,FALSE,2009,,1-May,15-Jul,4,4,7,7,1-May,15-Jul,43.60492536
69,ISENF,IsoEnergy Ltd,1.100000024,TRUE,2017,,,,,,,,,,
70,ISOLF,Isodiol International Inc,0.018999999,TRUE,2014,,,,,,,,,,
71,PPPS,iSocialy Inc,3.25,FALSE,2009,,31-Oct,14-Jan,3,3,8,8,31-Oct,14-Jan,-3.276157755
72,ISLT,Islet Sciences Inc,$0.01 ,TRUE,,'Date',,,,,,,,,
73,ISHI,Islet Holdings Inc,0.039999999,TRUE,2012,,,,,,,,,,
74,ISLE,Isle of Capri Casinos Inc,$22.98 ,TRUE,,'Date',,,,,,,,,
75,IDBP,Island Bancorp Inc,$243.00 ,TRUE,,No data fetched for symbol IDBP using YahooDailyReader,,,,,,,,,
76,GITEF,Iskandar Waterfront City Bhd,$0.35 ,TRUE,,No data fetched for symbol GITEF using YahooDailyReader,,,,,,,,,
77,ISGN,iSign Solutions Inc,0.38499999,FALSE,2009,,26-Jun,9-Sep,3,3,8,8,26-Jun,9-Sep,4.315509832
78,ISDSF,iSign Media Solutions Inc,0.02,FALSE,2009,,28-Sep,12-Dec,4,4,7,7,28-Sep,12-Dec,7.069706823
79,INTYF,ISG PLC,$2.91 ,TRUE,,No data fetched for symbol INTYF using YahooDailyReader,,,,,,,,,
80,IMHDY,Isetan Mitsukoshi Holdings Ltd,10.39999962,TRUE,2018,,,,,,,,,,
81,IMHDF,Isetan Mitsukoshi Holdings Ltd,4.800000191,TRUE,2013,,,,,,,,,,
82,ISBH,Isbre Holding Corp,$0.01 ,TRUE,,No data fetched for symbol ISBH using YahooDailyReader,,,,,,,,,
83,IFIT,iSatori Inc,$0.02 ,TRUE,,'Date',,,,,,,,,
84,ISAGY,Isagen SA,$11.72 ,TRUE,,No data fetched for symbol ISAGY using YahooDailyReader,,,,,,,,,
85,ISBA,Isabella Bank Corp,18.79999924,FALSE,2009,,13-Apr,27-Jun,4,4,7,7,10-Apr,24-Jun,2.262598843
86,ISAT,ISA Internationale Inc,0.025,FALSE,2009,,10-Feb,25-Apr,5,5,6,6,10-Feb,25-Apr,15.95029191
87,IRVRF,Irving Resources Inc,1.899999976,TRUE,2016,,,,,,,,,,
88,IRCP,IRSA Propiedades Comerciales SA,13.88500023,FALSE,2009,,30-Aug,13-Nov,3,3,8,8,30-Aug,13-Nov,11.68740414
89,IRS,IRSA Inversiones y Representaciones SA,5.039999962,FALSE,2009,,26-Oct,9-Jan,6,6,5,5,24-Sep,8-Dec,10.24737146
90,IRRAF,IRRAS AB,0.739000022,TRUE,2020,,,,,,,,,,
91,IRPTF,IRPC PCL,0.140000001,TRUE,2014,,,,,,,,,,
92,IRPSY,IRPC PCL,8.720000267,TRUE,2018,,,,,,,,,,
93,IRWD,Ironwood Pharmaceuticals Inc,11.57999992,FALSE,2010,,9-Jan,24-Mar,8,8,2,2,9-Jan,24-Mar,7.306242711
94,IRNS,Ironstone Group Inc,0.649999976,TRUE,2012,,,,,,,,,,
95,IRBZF,Ironbark Zinc Ltd,$0.05 ,TRUE,,No data fetched for symbol IRBZF using YahooDailyReader,,,,,,,,,
96,IRNRF,Iron Road Ltd,0.111000001,TRUE,2014,,,,,,,,,,
97,IRM,Iron Mountain Inc,25.89999962,FALSE,2009,,8-Dec,21-Feb,6,6,5,5,16-Mar,30-May,4.227152747
98,OEXFF,Iron Bridge Resources Inc,0.649900019,TRUE,2016,,,,,,,,,,
99,IRBT,iRobot Corp,75.51999664,FALSE,2009,,27-Nov,10-Feb,4,4,7,7,27-Nov,10-Feb,10.97619464
100,IKSGY,Irkutskenergo JSC,13.5,TRUE,2012,,,,,,,,,,
101,IRKTY,Irkut Corporation,$4.85 ,TRUE,,No data fetched for symbol IRKTY using YahooDailyReader,,,,,,,,,
102,RSHPF,Irish Residential Properties REIT PLC,1.549999952,TRUE,2016,,,,,,,,,,
103,IRCUF,Irish Continental Group PLC,4.626999855,TRUE,2012,,,,,,,,,,
104,IRSB,Iris Biotechnologies Inc,$0.04 ,TRUE,,No data fetched for symbol IRSB using YahooDailyReader,,,,,,,,,
105,IRDM,Iridium Communications Inc,31.71999931,FALSE,2009,,16-May,30-Jul,5,5,6,6,16-May,30-Jul,8.292485533
106,IRIX,IRIDEX Corp,1.700000048,FALSE,2009,,23-Dec,8-Mar,6,6,5,5,23-Dec,8-Mar,3.672339472
107,IRTC,iRhythm Technologies Inc,218.4299927,TRUE,2016,,,,,,,,,,
108,IRDEY,Iren SpA,$26.44 ,TRUE,,No data fetched for symbol IRDEY using YahooDailyReader,,,,,,,,,
109,IRDEF,Iren SpA,2.450000048,TRUE,2013,,,,,,,,,,
110,IRLD,Ireland Inc,$0.10 ,TRUE,,No data fetched for symbol IRLD using YahooDailyReader,,,,,,,,,
111,IRCSF,IRCE SpA,1.850000024,TRUE,2018,,,,,,,,,,
112,IRMD,iRadimed Corp,23.17000008,TRUE,2014,,,,,,,,,,
113,IQV,IQVIA Holdings Inc,169.0700073,TRUE,2013,,,,,,,,,,
114,IQST,iQSTEL Inc,0.075999998,TRUE,2018,,,,,,,,,,
115,IQ,iQIYI Inc,22.57999992,TRUE,2018,,,,,,,,,,
116,UBINF,IQGeo Group PLC,$1.00 ,TRUE,,No data fetched for symbol UBINF using YahooDailyReader,,,,,,,,,
117,IQEPY,IQE PLC,$53.00 ,TRUE,,No data fetched for symbol IQEPY using YahooDailyReader,,,,,,,,,
118,IQEPF,IQE PLC,0.74000001,TRUE,2012,,,,,,,,,,
119,FLBSF,IQ-AI Ltd,0.082099997,TRUE,2019,,,,,,,,,,
120,IQWLF,iQ International AG,0.639999986,TRUE,2020,,,,,,,,,,
121,IPLB,iPure Labs Inc,0.050999999,TRUE,2014,,,,,,,,,,
122,IPSOF,Ipsos SA,24.14999962,TRUE,2013,,,,,,,,,,
123,IDTY,Ipsidy Inc,0.155000001,TRUE,2015,,,,,,,,,,
124,IPSEY,Ipsen SA,25.11000061,TRUE,2012,,,,,,,,,,
125,IPSEF,Ipsen SA,102.4540024,TRUE,2012,,,,,,,,,,
126,IPPQF,Iplayco Corp Ltd,$0.37 ,TRUE,,No data fetched for symbol IPPQF using YahooDailyReader,,,,,,,,,
127,IPIC,IPic Entertainment Inc,0.200000003,TRUE,2020,,,,,,,,,,
128,IPGP,IPG Photonics Corp,198.2700043,FALSE,2009,,25-Aug,8-Nov,7,7,4,4,25-Aug,8-Nov,7.754344366
129,IPIIF,ipet Insurance Co Ltd,$38.55 ,TRUE,,No data fetched for symbol IPIIF using YahooDailyReader,,,,,,,,,
130,IPCM,IPC Healthcare Inc,$80.17 ,TRUE,,'Date',,,,,,,,,
131,IPCRF,IPC Corp Ltd,1.200000048,TRUE,2019,,,,,,,,,,
132,IYQT,iPayment Holdings Inc,$0.10 ,TRUE,,No data fetched for symbol IYQT using YahooDailyReader,,,,,,,,,
133,IPAS,iPass Inc,3.25,TRUE,2012,,,,,,,,,,
134,IPZYF,IP Group PLC,1,TRUE,2013,,,,,,,,,,
135,IOFB,Iowa First Bancshares Corp,27,FALSE,2009,,11-Oct,25-Dec,8,8,3,3,9-Oct,23-Dec,4.092873394
136,IOVA,Iovance Biotherapeutics Inc,36.5,FALSE,2010,,17-Oct,31-Dec,6,6,4,4,17-Oct,31-Dec,2.469896262
137,IOUFF,IOU Financial Inc,0.079800002,TRUE,2013,,,,,,,,,,
138,IOTC,Iota Communications Inc,0.1052,TRUE,2017,,,,,,,,,,
139,IOOFY,IOOF Holdings Ltd,6.840000153,TRUE,2018,,,,,,,,,,
140,IOOFF,IOOF Holdings Ltd,2.180000067,TRUE,2017,,,,,,,,,,
141,IINX,Ionix Technology Inc,0.028000001,TRUE,2016,,,,,,,,,,
142,IONS,Ionis Pharmaceuticals Inc,50.68000031,FALSE,2009,,2-Oct,16-Dec,6,6,5,5,2-Oct,16-Dec,5.297948057
143,IONKF,Ionic Brands Corp,0.0164,TRUE,2017,,,,,,,,,,
144,GSCCF,Ioneer Ltd,0.188999996,TRUE,2018,,,,,,,,,,
145,IO,ION Geophysical Corp,1.730000019,FALSE,2009,,6-Oct,20-Dec,5,5,6,6,6-Oct,20-Dec,-3.424352926
146,IOBCF,Ion Beam Applications SA,13.47999954,FALSE,2009,,9-Jan,24-Mar,6,6,5,5,9-Jan,24-Mar,9.677300036
147,IACA,ION Acquisition Corp 1 Ltd,10.25,TRUE,2020,,,,,,,,,,
148,IMRTF,Iomart Group PLC,3.700000048,TRUE,2019,,,,,,,,,,
149,IOIHF,IOI Properties Group Bhd,$0.33 ,TRUE,,No data fetched for symbol IOIHF using YahooDailyReader,,,,,,,,,
150,IOIOF,IOI Corp Bhd,0.949999988,TRUE,2012,,,,,,,,,,
151,IDPOF,IOG PLC,$0.24 ,TRUE,,No data fetched for symbol IDPOF using YahooDailyReader,,,,,,,,,
152,IOFNF,Iofina PLC,0.180000007,FALSE,2009,,22-Mar,5-Jun,5,5,6,6,22-Mar,5-Jun,17.09281131
153,IOCJY,Iochpe-Maxion SA,0.699999988,FALSE,2009,,23-Jun,6-Sep,6,6,5,5,23-Jun,6-Sep,10.9871981
154,LTHIF,InZinc Mining Ltd,0.021600001,TRUE,2012,,,,,,,,,,
155,SEADF,Invuo Technologies AB,0.100000001,TRUE,2013,,,,,,,,,,
156,IVTY,Invuity Inc,7.389999866,TRUE,2015,,,,,,,,,,
157,INVO,INVO Bioscience Inc,3.390000105,TRUE,2020,,,,,,,,,,
158,NVIV,InVivo Therapeutics Holdings Corp,0.579999983,FALSE,2010,,17-May,31-Jul,5,5,5,5,17-May,31-Jul,-26.32137505
159,IVRO,Invitro International,0.079999998,FALSE,2009,,2-Jan,17-Mar,7,7,4,4,2-Jan,17-Mar,24.67939413
160,INVH,Invitation Homes Inc,28.29000092,TRUE,2017,,,,,,,,,,
161,NVTA,Invitae Corp,45.61999893,TRUE,2015,,,,,,,,,,
162,IVVGF,Invinity Energy Systems PLC,1.789999962,TRUE,2020,,,,,,,,,,
163,IVINF,Invincible Investment Corp,289.3299866,FALSE,2010,,2-Jan,17-Mar,1,1,9,9,2-Jan,17-Mar,5.367955356
164,IVITF,Invictus MD Strategies Corp,0.025,TRUE,2016,,,,,,,,,,
165,IVFZF,Invictus Financial Inc,0.020500001,FALSE,2009,,21-Jul,4-Oct,4,4,7,7,21-Jul,4-Oct,-555.2939162
166,INVU,Investview Inc,0.022,FALSE,2009,,30-Mar,13-Jun,3,3,8,8,30-Mar,13-Jun,11.57925073
167,ITIC,Investors Title Co,171.9600067,FALSE,2009,,29-Oct,12-Jan,4,4,7,7,15-Sep,29-Nov,8.04290237
168,IRET,Investors Real Estate Trust,72.94000244,FALSE,2009,,11-Nov,25-Jan,7,7,4,4,24-Sep,8-Dec,4.12927533
169,IHRC,Investors Heritage Capital Corporation,43.25,TRUE,2012,,,,,,,,,,
170,ISBC,Investors Bancorp Inc,9.510000229,FALSE,2009,,22-Aug,5-Nov,9,9,2,2,22-Aug,5-Nov,5.088415715
171,IVSXF,Investor AB,67.84999847,FALSE,2010,,24-Feb,9-May,8,8,2,2,19-Dec,4-Mar,6.568615082
172,IVSBY,Investor AB,$20.00 ,TRUE,,No data fetched for symbol IVSBY using YahooDailyReader,,,,,,,,,
173,IVSBF,Investor AB,69.55000305,FALSE,2010,,8-Feb,23-Apr,7,7,3,3,23-Nov,6-Feb,7.385575742
174,ITG,Investment Technology Group Inc,$30.23 ,TRUE,,No data fetched for symbol ITG using YahooDailyReader,,,,,,,,,
175,IVTBF,Investment AB Latour,26.53730011,TRUE,2012,,,,,,,,,,
176,IVTJY,Investec PLC,4.510000229,TRUE,2019,,,,,,,,,,
177,IVTJF,Investec PLC,2.420000076,FALSE,2010,,20-Nov,3-Feb,6,6,4,4,2-Jan,17-Mar,7.177571935
178,ITCFY,Investec Ltd,5.019999981,TRUE,2012,,,,,,,,,,
179,ICMB,Investcorp Credit Management BDC Inc,4,TRUE,2014,,,,,,,,,,
180,ISTR,Investar Holding Corp,16.40999985,TRUE,2014,,,,,,,,,,
181,IGFUF,Investa Office Fund,3.849999905,TRUE,2012,,,,,,,,,,
182,MHIVF,Invesque Inc,1.825049996,TRUE,2018,,,,,,,,,,
183,IIM,Invesco Value Municipal Income Trust,15.14000034,FALSE,2009,,21-Mar,4-Jun,6,6,5,5,22-May,5-Aug,0.662921189
184,VTN,Invesco Trust For Investment Grade New York Munici,12.40999985,FALSE,2009,,19-Mar,2-Jun,7,4,4,7,27-Dec,12-Mar,2.320738148
185,VGM,Invesco Trust for Investment Grade Municipals,12.72000027,FALSE,2009,,15-Mar,29-May,7,5,4,6,15-Mar,29-May,3.423274648
186,VVR,Invesco Senior Income Trust,3.799999952,FALSE,2009,,15-Mar,29-May,10,6,1,5,18-Dec,3-Mar,4.425875561
187,IQI,Invesco Quality Municipal Income Trust,12.51000023,FALSE,2009,,14-Nov,28-Jan,6,5,5,6,12-Jun,26-Aug,2.200316382
188,VPV,Invesco Pennsylvania Value Municipal Income Trust,12.21000004,FALSE,2009,,16-Mar,30-May,6,5,5,6,15-Mar,29-May,2.897618007
189,VKQ,Invesco Municipal Trust,12.5,FALSE,2009,,15-Mar,29-May,8,5,3,6,4-Jun,18-Aug,0.407726676
190,VMO,Invesco Municipal Opportunity Trust,12.42000008,FALSE,2009,,15-Mar,29-May,8,5,3,6,21-Jun,4-Sep,2.401707967
191,OIA,Invesco Muni Income Opps Trust,7.440000057,FALSE,2009,,13-Nov,27-Jan,7,6,4,5,20-Jul,3-Oct,1.805029699
192,IVR,Invesco Mortgage Capital Inc,3.230000019,FALSE,2009,,14-Oct,28-Dec,8,8,3,3,9-Oct,23-Dec,4.439329212
193,IVZ,Invesco Ltd,16.01000023,FALSE,2009,,15-Oct,29-Dec,6,6,5,5,15-Oct,29-Dec,4.335831356
194,VLT,Invesco High Income Trust II,12.94999981,FALSE,2009,,23-Mar,6-Jun,9,8,2,3,22-Dec,7-Mar,4.088928935
195,IHTA,Invesco High Income 2024 Target Term,8.130000114,TRUE,2017,,,,,,,,,,
196,IHIT,Invesco High Income 2023 Target Term Fund,8.100000381,TRUE,2016,,,,,,,,,,
197,VTA,Invesco Dynamic Credit Opportunities Fund,9.909999847,FALSE,2009,,27-Oct,10-Jan,9,6,2,5,15-Dec,28-Feb,4.577976748
198,VCV,Invesco California Value Municipal Income Trust,12.52000046,FALSE,2009,,17-Mar,31-May,7,6,4,5,18-Mar,1-Jun,4.961342296
199,VBF,Invesco Bond Fund,20.35000038,FALSE,2009,,16-Jul,29-Sep,5,5,6,6,16-Jun,30-Aug,2.291875991
200,VKI,Invesco Advantage Municipal Income Trust II,11.02000046,FALSE,2009,,16-Mar,30-May,6,5,5,6,21-Mar,4-Jun,3.745522196
201,GNGXF,Inventus Mining Corp,0.099210002,TRUE,2013,,,,,,,,,,
202,SNAK,Inventure Foods Inc,$4.00 ,TRUE,,'Date',,,,,,,,,
203,IARE,InvenTrust Properties Corp,1.100000024,TRUE,2014,,,,,,,,,,
204,IVA,Inventiva SA,13.80000019,TRUE,2020,,,,,,,,,,
205,IVEVF,Inventiva SA,10.84000015,TRUE,2019,,,,,,,,,,
206,INVT,Inventergy Global Inc,0.022535,FALSE,2009,,22-Dec,7-Mar,7,7,4,4,22-Dec,7-Mar,18.31108127
207,IDEA,Invent Ventures Inc,0.01158,TRUE,2012,,,,,,,,,,
208,INVN,InvenSense Inc,$12.99 ,TRUE,,'Date',,,,,,,,,
209,IVHI,Invech Holdings Inc,1,TRUE,2012,,,,,,,,,,
210,IVC,Invacare Corp,8.670000076,FALSE,2009,,1-Oct,15-Dec,5,5,6,6,1-Oct,15-Dec,-4.744387656
211,ILNLF,INV Metals Inc,0.344920009,FALSE,2009,,21-Mar,4-Jun,2,2,9,9,21-Mar,4-Jun,10.8206782
212,INUV,Inuvo Inc,0.353899986,FALSE,2009,,2-Oct,16-Dec,4,4,7,7,2-Oct,16-Dec,10.52672648
213,IUTMF,Inui Global Logistics Co Ltd,11.14999962,TRUE,2020,,,,,,,,,,
214,ISRG,Intuitive Surgical Inc,733.3800049,FALSE,2009,,13-Nov,27-Jan,9,9,2,2,13-Nov,27-Jan,8.713827107
215,INTU,Intuit Inc,354.7399902,FALSE,2009,,24-Dec,9-Mar,10,10,1,1,24-Dec,9-Mar,7.227495495
216,CCRGF,Intu Properties PLC,0.058400001,TRUE,2012,,,,,,,,,,
217,INTZ,Intrusion Inc,11.57999992,FALSE,2009,,6-Jul,19-Sep,3,3,8,8,6-Jul,19-Sep,22.16265227
218,INJJF,Intrum AB,$13.10 ,TRUE,,'Date',,,,,,,,,
219,ITJTY,Intrum AB,30,TRUE,2018,,,,,,,,,,
220,ISYRF,Intrinsyc Technologies Corp,$1.34 ,TRUE,,No data fetched for symbol ISYRF using YahooDailyReader,,,,,,,,,
221,IIN,IntriCon Corp,15.85999966,FALSE,2009,,15-Aug,29-Oct,6,6,5,5,15-Aug,29-Oct,7.189011296
222,IPI,Intrepid Potash Inc,11.07999992,FALSE,2009,,9-Nov,23-Jan,3,3,8,8,9-Nov,23-Jan,-3.580913609
223,ITPC,Intrepid Capital Corp,194.9499969,FALSE,2010,,20-Jun,3-Sep,5,5,5,5,20-Jun,3-Sep,-2.422616185
224,IRLTY,Intralot SA,0.158999994,TRUE,2013,,,,,,,,,,
225,IRLTF,Intralot SA,0.178029999,TRUE,2013,,,,,,,,,,
226,IL,IntraLinks Holdings Inc,$13.01 ,TRUE,,'Date',,,,,,,,,
227,ITCI,Intra-Cellular Therapies Inc,26.02000046,TRUE,2014,,,,,,,,,,
228,INXSF,Intouch Insight Ltd,0.360000014,TRUE,2012,,,,,,,,,,
229,SHNVF,Intouch Holdings PCL,$1.49 ,TRUE,,No data fetched for symbol SHNVF using YahooDailyReader,,,,,,,,,
230,SHNUF,Intouch Holdings PCL,1.629999995,TRUE,2012,,,,,,,,,,
231,INTHY,Intouch Holdings PCL,$6.74 ,TRUE,,No data fetched for symbol INTHY using YahooDailyReader,,,,,,,,,
232,INTIY,Intime Retail (Group) Co Ltd,$18.70 ,TRUE,,No data fetched for symbol INTIY using YahooDailyReader,,,,,,,,,
233,INTIF,Intime Retail (Group) Co Ltd,$0.80 ,TRUE,,No data fetched for symbol INTIF using YahooDailyReader,,,,,,,,,
234,IDMNF,Intigold Mines Ltd,0.017999999,TRUE,2014,,,,,,,,,,
235,IVAC,Intevac Inc,6.159999847,FALSE,2009,,1-Nov,15-Jan,6,6,5,5,1-Nov,15-Jan,11.94597746
236,INTT,inTest Corp,5.409999847,FALSE,2009,,6-Nov,20-Jan,6,6,5,5,6-Nov,20-Jan,13.93230194
237,ISNPY,Intesa Sanpaolo,13.30000019,FALSE,2009,,6-Jul,19-Sep,6,6,5,5,6-Jul,19-Sep,5.583094851
238,IITSF,Intesa Sanpaolo,2.214999914,FALSE,2009,,6-Jul,19-Sep,6,6,5,5,6-Jul,19-Sep,4.879323965
239,IITOF,Intesa Sanpaolo,2.890000105,TRUE,2014,,,,,,,,,,
240,INXN,InterXion Holding NV,$77.41 ,TRUE,,No data fetched for symbol INXN using YahooDailyReader,,,,,,,,,
241,ITWR,Interworld Corp,$0.08 ,TRUE,,'Date',,,,,,,,,
242,ITUP,Interups Inc,4.25,TRUE,2016,,,,,,,,,,
243,ITRUF,Intertrust NV,17.56040001,TRUE,2016,,,,,,,,,,
244,IKTSY,Intertek Group PLC,80.48999786,TRUE,2012,,,,,,,,,,
245,IKTSF,Intertek Group PLC,77.61000061,FALSE,2009,,12-Mar,26-May,7,7,4,4,22-Jun,5-Sep,6.670162673
246,ITPOF,Intertape Polymer Group Inc,16.5,FALSE,2009,,4-Nov,18-Jan,6,6,5,5,4-Nov,18-Jan,11.69405427
247,ITCLF,Interspace Co Ltd,$9.50 ,TRUE,,No data fetched for symbol ITCLF using YahooDailyReader,,,,,,,,,
